compound,nib,quine,vir,similarity,meansim,nas
Dexniguldipine,0.3557,0.4047,NA,-0.6125,0.3802,1
Homochlorcyclizine,0.3557,0.3819,NA,-0.6614,0.3688,1
Coumestrol,0.3556,0.4095,NA,-0.7099,0.38255,1
Mubritinib (TAK 165),0.3555,0.4104,0.3655,-0.4813,0.3771333333333333,0
Ichthynone,0.3553,0.5398,NA,-0.5581,0.44755,1
SCHEMBL17857056,0.3551,0.446,0.361,-0.4911,0.3873666666666667,0
SPECTRUM_000080,0.3549,0.3734,NA,-0.6189,0.36415,1
H7,0.3549,0.5815,0.4247,-0.4807,0.4537,0
MK-8033,0.3548,NA,0.3953,-0.6473,0.37505,1
Broad-Sai-296,0.3547,0.6824,0.3949,-0.542,0.47733333333333333,0
AKT Inhibitor IV,0.3546,0.476,0.3903,-0.4938,0.40696666666666664,0
SPECTRUM_000826,0.3546,0.6051,0.4272,-0.5677,0.4623,0
Lexibulin,0.3545,0.5525,0.3808,-0.4956,0.4292666666666667,0
MK-2461,0.3544,0.6589,0.3601,-0.723,0.4578,0
SCHEMBL17783941,0.3544,0.3428,NA,-0.4802,0.3486,1
CHEMBL2140651,0.3544,0.387,NA,-0.5514,0.37070000000000003,1
Lenalidomide,0.3543,0.4545,0.36,-0.5529,0.3896,0
BRD-K19198293,0.3541,0.4898,NA,-0.6414,0.42195000000000005,1
Evodiamine,0.354,0.3662,0.3607,-0.804,0.3603,0
BRD-K41087962,0.3539,0.4245,NA,-0.5284,0.3892,1
CHEMBL3184324,0.3537,0.362,NA,-0.5532,0.35785,1
GW843682X,0.3537,0.6522,0.6123,-0.4866,0.5394,0
Tomelukast,0.3537,0.3997,NA,-0.4802,0.37670000000000003,1
BRD-K90163207,0.3535,0.6299,NA,-0.6851,0.4917,1
BRD-K82365559,0.3533,0.4315,NA,-0.6602,0.39239999999999997,1
Talampicillin,0.3532,0.4308,NA,-0.7085,0.392,1
CHROMOMYCIN-A3,0.3532,0.4716,NA,-0.6223,0.4124,1
ESTRAMUSTINE,0.3531,0.5211,0.3743,-0.4796,0.4161666666666667,0
BRD-K03354784,0.3529,0.3542,NA,-0.6705,0.35355000000000003,1
E 2012,0.3528,0.4509,0.5779,-0.6977,0.46053333333333335,0
Econazole,0.3528,0.3877,NA,-0.6128,0.37024999999999997,1
149759-96-6,0.352,0.525,0.3357,-0.6747,0.40423333333333333,0
CHEMBL2361061,0.3514,0.4219,NA,-0.777,0.38665,1
triptolide,0.3514,0.5036,0.3319,-0.5406,0.39563333333333334,0
Calmidazolium,0.3514,0.3764,0.3614,-0.4873,0.36306666666666665,0
BRD-K34160774,0.3513,NA,0.4139,-0.7676,0.3826,1
Nesbuvir,0.3512,0.4792,0.3264,-0.5619,0.3856,0
PCL2_000472,0.3512,NA,0.3729,-0.6186,0.36205,1
LY2784544,0.3511,NA,0.3343,-0.4768,0.3427,1
Penitrem A,0.351,0.3931,0.3825,-0.4964,0.37553333333333333,0
Arundine,0.3508,0.4341,0.3945,-0.6478,0.39313333333333333,0
RG7388,0.3508,0.4969,NA,-0.6825,0.42385,1
LY451395,0.3503,0.352,0.4012,-0.6222,0.36783333333333335,0
Chelerythrine,0.3503,0.5127,0.4065,-0.5429,0.4231666666666667,0
Halcinonide,0.3498,0.4629,NA,-0.5496,0.40635,1
Zofenopril (calcium),0.3496,0.3789,NA,-0.682,0.36425,1
Indomethacin Morpholinylamide,0.3496,0.3421,0.4137,-0.5934,0.36846666666666666,0
Felodipine,0.3495,0.4046,NA,-0.4815,0.37705,1
MLS002699913,0.3491,0.36,NA,-0.6708,0.35455000000000003,1
BRD-K95208083,0.349,0.376,NA,-0.752,0.3625,1
Isotretinoin,0.3489,0.3903,0.4299,-0.7521,0.3897,0
Tyrphostin 47,0.3489,0.5561,NA,-0.5724,0.4525,1
Hydroxyl,0.3487,0.4292,NA,-0.606,0.38895,1
ST007958,0.3485,NA,0.3237,-0.7352,0.33609999999999995,1
Enzalutamide,0.3484,0.5306,0.4021,-0.4919,0.4270333333333333,0
BRD-K55816391,0.3484,0.4915,NA,-0.7356,0.41995,1
SB225002,0.3483,0.4779,0.3486,-0.5442,0.3916,0
Cnqx,0.3482,0.6338,NA,-0.5251,0.491,1
DIMINAZENE ACETURATE,0.3482,0.3836,0.6287,-0.6796,0.4535,0
MLS002473458,0.3481,NA,0.3278,-0.7621,0.33795,1
Ketorolac,0.3481,0.6228,0.4608,-0.531,0.47723333333333334,0
TIE2 Kinase Inhibitor,0.348,0.6396,0.6032,-0.6349,0.5302666666666667,0
SMR000015484,0.3479,NA,0.4238,-0.6828,0.38585,1
Thioguanosine,0.3479,0.4829,0.4409,-0.4746,0.4239,0
Medrysone,0.3478,0.4339,NA,-0.641,0.39085000000000003,1
CHEMBL2355346,0.3478,0.6612,NA,-0.612,0.5045,1
BRD-K63898109,0.3474,NA,0.4209,-0.8911,0.38415,1
Deoxycholic acid,0.3474,0.5143,NA,-0.6073,0.43084999999999996,1
CHEMBL2356733,0.3474,0.3573,NA,-0.7625,0.35235,1
CHEMBL2360650,0.3472,0.433,NA,-0.5001,0.3901,1
Droperidol,0.3468,0.3835,0.5424,-0.6238,0.42423333333333335,0
Pala,0.3467,NA,0.4531,-0.7528,0.39990000000000003,1
Cdc,0.3466,0.3649,NA,-0.5722,0.35575,1
Rabeprazole,0.3466,0.5103,0.4508,-0.6911,0.4359,0
ZD-7155,0.3466,0.6497,NA,-0.7237,0.49815000000000004,1
CHEMBL2357067,0.3464,0.48,NA,-0.477,0.4132,1
MLS001033149,0.3462,0.4398,NA,-0.4801,0.393,1
Reversine,0.3462,0.3898,0.3946,-0.6976,0.3768666666666667,0
Methocarbamol,0.346,0.6008,NA,-0.6082,0.4734,1
BRD-K91063002,0.3459,0.3478,NA,-0.6231,0.34685,1
BRD-K41429297,0.3458,0.4559,NA,-0.4878,0.40085000000000004,1
BRD-K97318829,0.3455,NA,0.497,-0.4989,0.42125,1
YK 4-279,0.3454,NA,0.3941,-0.6518,0.36975,1
MLS-0435541.0001,0.3453,0.5785,0.4048,-0.6963,0.4428666666666667,0
Aminolevulinic acid,0.345,0.6317,0.519,-0.4913,0.49856666666666666,0
SCHEMBL570779,0.3448,0.5335,0.4366,-0.5566,0.43829999999999997,0
3-Aminobenzamide,0.3448,0.6462,0.3768,-0.7897,0.45593333333333336,0
CHEMBL2142684,0.3448,0.3782,NA,-0.6603,0.3615,1
BRD-K37185609,0.3447,0.3726,NA,-0.6867,0.35865,1
BG-1009,0.3445,0.3577,NA,-0.5059,0.35109999999999997,1
PIK-75,0.3443,0.3559,0.3959,-0.6332,0.3653666666666667,0
CHEMBL277800,0.3443,NA,0.3674,-0.745,0.35585,1
BRD-K90734182,0.3442,0.5248,NA,-0.6164,0.4345,1
CHEMBL2140107,0.3441,0.3246,NA,-0.6125,0.33435000000000004,1
VX-745,0.3441,0.6374,0.5228,-0.6046,0.5014333333333334,0
BRD-A00474148,0.3436,0.5477,NA,-0.5288,0.44565,1
N6022,0.3435,0.6275,0.3712,-0.6261,0.44739999999999996,0
Dantrolene-13C3,0.3435,0.4813,NA,-0.6163,0.4124,1
Alprenolol,0.3434,NA,0.3411,-0.7768,0.34225,1
Dihydrosamidin,0.3433,0.4777,0.3947,-0.7546,0.40523333333333333,0
BRD-K40225343,0.3431,0.3535,NA,-0.6427,0.3483,1
Diazoxide,0.3429,0.6441,0.44,-0.482,0.4756666666666667,0
MLS002232309,0.3428,0.5575,0.49370000000000003,-0.5055,0.4646666666666667,0
PF-04457845,0.3426,0.3342,NA,-0.5052,0.33840000000000003,1
PLX-4720,0.3425,0.5898,0.4246,-0.519,0.4523,0
MLS001172197,0.3425,0.3986,0.3725,-0.6813,0.37120000000000003,0
145040-37-5,0.3424,NA,0.3266,-0.7934,0.3345,1
JNK-IN-2,0.3422,NA,0.4524,-0.6051,0.3973,1
Quiflapon,0.342,0.7362,0.3988,-0.5846,0.49233333333333335,0
KUC104135,0.3418,0.3336,NA,-0.7299,0.3377,1
BRD-K58191509,0.3417,NA,0.3868,-0.6746,0.36424999999999996,1
Praziquantel,0.3415,0.5809,NA,-0.6465,0.4612,1
RU-24969,0.3415,0.3454,0.4794,-0.5811,0.38876666666666665,0
F1298-0937,0.3413,0.376,0.3768,-0.6383,0.3647,0
Meclofenamic acid,0.3413,0.5219,0.4379,-0.5013,0.43370000000000003,0
BRD-K76005220,0.3412,0.3958,NA,-0.6857,0.3685,1
D-64131,0.3409,0.4447,0.4261,-0.4754,0.4039,0
"AKT Inhibitor V, Triciribine",0.3408,0.4656,0.7592,-0.6632,0.5218666666666667,0
Galantamine,0.3408,NA,0.3841,-0.6564,0.36245,1
Dolastatin 10,0.3408,0.4893,NA,-0.4751,0.41505000000000003,1
[4-(Cyclohexylsulfamoyl)-2-methylphenoxy]acetic acid,0.3407,0.3276,NA,-0.6439,0.33415,1
ST056792,0.3407,0.3381,NA,-0.5205,0.33940000000000003,1
RS102895,0.3406,0.6561,0.4345,-0.4972,0.4770666666666667,0
WH-4025,0.3406,0.4152,NA,-0.7931,0.3779,1
GDC-0152,0.3404,0.4579,0.3268,-0.4828,0.37503333333333333,0
MLS002264379,0.3402,0.5519,NA,-0.617,0.44604999999999995,1
Valdecoxib,0.3401,0.4708,0.4821,-0.5061,0.431,0
"Triazolothiadiazine, 8",0.34,0.4525,NA,-0.7505,0.39625,1
SMR000115252,0.3399,0.3519,NA,-0.6644,0.3459,1
Pindolol,0.3397,0.4752,0.3994,-0.6034,0.40476666666666666,0
BRD-K18359792,0.3397,0.5544,NA,-0.5552,0.44705,1
MLS002264448,0.3396,0.4865,NA,-0.4742,0.41305000000000003,1
Oxaprozin,0.3394,0.5482,0.4073,-0.6937,0.4316333333333333,0
Rita,0.3389,0.4708,0.3892,-0.636,0.39963333333333334,0
CHEMBL2357745,0.3387,0.4043,NA,-0.6932,0.3715,1
MEGXP0_001265,0.3386,0.395,NA,-0.4772,0.3668,1
AGI-6780,0.3386,0.6855,NA,-0.6207,0.51205,1
Tyrphostin 1,0.3385,0.4321,0.4351,-0.5133,0.4019,0
Fasudil,0.3385,0.3678,0.3885,-0.6028,0.36493333333333333,0
MLS002264453,0.3383,0.3655,NA,-0.5418,0.3519,1
AC1O8PYD,0.3382,0.3716,NA,-0.7554,0.3549,1
BRD-K01093405,0.3381,0.3313,NA,-0.6934,0.3347,1
CHEMBL568614,0.338,0.3411,NA,-0.7943,0.33955,1
Beclomethasone Dipropionate,0.3376,0.4684,0.3507,-0.6062,0.38556666666666667,0
Butein,0.3375,0.4013,0.3358,-0.5894,0.3582,0
Honokiol,0.3373,0.5585,0.3425,-0.4869,0.41276666666666667,0
Clonidine,0.3372,0.4723,0.4447,-0.4816,0.41806666666666664,0
Phenanthridone,0.3372,0.5048,0.329,-0.6954,0.39033333333333337,0
Tranilast,0.3372,0.4387,0.4647,-0.5006,0.4135333333333333,0
BRD-K53039836,0.3371,0.3382,NA,-0.4983,0.33765,1
MLS-0435557.0001,0.337,0.3728,0.3486,-0.6963,0.3528,0
Ketanserin,0.337,0.4102,0.3999,-0.5136,0.3823666666666667,0
Bisacodyl,0.3367,NA,0.3297,-0.5045,0.3332,1
BRD-A81936046,0.3365,0.7327,0.465,-0.567,0.5114000000000001,0
"L-161,982",0.3365,0.4416,NA,-0.5591,0.38905,1
Atipamezole (hydrochloride),0.3365,NA,0.3492,-0.5608,0.34285,1
BUTORPHANOL-(+)-TARTRATE (DEA license),0.3364,0.4078,NA,-0.527,0.3721,1
BRD-K14781269,0.3363,0.339,NA,-0.7887,0.33765,1
CHEMBL1938917,0.336,NA,0.3377,-0.8796,0.33685,1
Alvespimycin,0.336,0.618,NA,-0.4779,0.477,1
FPL64176,0.3359,0.3563,0.4134,-0.6419,0.3685333333333333,0
CHEMBL1950303,0.3359,0.6753,0.4773,-0.5298,0.49616666666666664,0
PD-407824,0.3359,0.3681,0.3281,-0.5171,0.3440333333333333,0
DMP-543,0.3357,0.7217,0.5461,-0.6436,0.5345,0
Gemfibrozil,0.3354,0.3895,0.5095,-0.5301,0.41146666666666665,0
BRD-K86671899,0.3349,0.5788,0.4125,-0.7925,0.44206666666666666,0
SMR001317659,0.3348,0.5061,0.4759,-0.4906,0.43893333333333334,0
Torsemide,0.3347,0.4433,0.4019,-0.6889,0.3933,0
RO4987655,0.3346,0.8838,0.3274,-0.6202,0.5152666666666667,0
BG-51,0.3346,0.4724,0.4178,-0.5013,0.40826666666666667,0
CHEMBL2381524,0.3342,0.4997,0.5084,-0.5547,0.4474333333333333,0
TH-302,0.3338,0.6758,0.4437,-0.5716,0.4844333333333333,0
Norketamine,0.3337,NA,0.3981,-0.5135,0.3659,1
MK-5108,0.3336,0.579,NA,-0.5585,0.4563,1
SB525334,0.3335,0.6256,0.4273,-0.5708,0.46213333333333334,0
Chlorpropamide,0.3335,0.4474,0.3279,-0.5328,0.36960000000000004,0
Tenoxicam,0.3333,0.6963,0.5698,-0.7367,0.5331333333333333,0
SCHEMBL3655059,0.3331,0.4186,NA,-0.6319,0.37585,1
BRD-K30393343,0.3331,0.3277,NA,-0.7025,0.3304,1
NU-7026,0.3328,0.6428,0.4694,-0.6046,0.4816666666666667,0
SPECTRUM_000898,0.3327,0.4407,NA,-0.8489,0.3867,1
GW9508,0.3324,NA,0.5469,-0.6803,0.43965,1
Resiquimod,0.3324,0.4014,NA,-0.6177,0.3669,1
UTMB00042,0.3323,0.3262,0.4124,-0.5648,0.35696666666666665,0
IN1304,0.3322,0.4197,0.3659,-0.7342,0.3726,0
Skatole,0.3317,NA,0.3241,-0.8899,0.32789999999999997,1
BRD-K08212968,0.3317,NA,0.334,-0.6338,0.33285,1
Moricizine,0.3317,0.4616,0.3459,-0.5789,0.3797333333333333,0
TRAVOPROST,0.3317,0.4777,NA,-0.5201,0.4047,1
Dienestrol,0.3316,0.363,0.4392,-0.6677,0.37793333333333334,0
HE044657,0.3316,NA,0.3311,-0.6176,0.33135000000000003,1
Rizatriptan,0.3315,0.5064,0.3457,-0.7761,0.39453333333333335,0
SCHEMBL17457487,0.3312,0.3553,0.3646,-0.5731,0.35036666666666666,0
MLS002264469,0.3312,0.4657,0.4017,-0.6173,0.39953333333333335,0
NU1025,0.3305,0.4219,0.5033,-0.4945,0.41856666666666664,0
BRD-A32440707,0.3304,0.3691,0.3229,-0.4753,0.3408,0
KM04501,0.3304,0.3761,0.3643,-0.8595,0.3569333333333333,0
2-(Ethylmercuriothio)benzoic acid,0.3301,0.5484,0.6055,-0.5354,0.4946666666666667,0
LY2801653,0.33,0.4205,0.3357,-0.5988,0.36206666666666665,0
Fluconazole,0.33,0.5804,0.3351,-0.6764,0.4151666666666667,0
CHEMBL2357005,0.3299,0.5273,0.3539,-0.6782,0.4037,0
BRD-K80786583-001-01-5,0.3299,0.4641,NA,-0.5429,0.397,1
BRD-K44079161,0.3299,0.3264,NA,-0.6857,0.32815000000000005,1
CHEMBL436817,0.3297,0.6724,0.5318,-0.6916,0.5113,0
Omeprazole,0.3295,0.4449,0.4139,-0.6463,0.3961,0
Ricinine,0.3294,0.3352,NA,-0.692,0.33230000000000004,1
GSK 3BETA Inhibitor VIII,0.3289,0.3469,NA,-0.5362,0.3379,1
Levocetirizine,0.3288,NA,0.328,-0.5178,0.3284,1
Apoptosis Activator II,0.3287,0.4444,NA,-0.5408,0.38655,1
BRD-K38477985,0.3286,0.4133,NA,-0.4749,0.37095,1
AC1NSZCT,0.3284,0.4122,0.453,-0.6234,0.3978666666666667,0
CGP 57380,0.3282,0.3765,0.3588,-0.6075,0.3545,0
Lersivirine,0.3282,0.4626,NA,-0.6556,0.3954,1
Broad-Sai-424,0.328,0.4225,0.5153,-0.6183,0.4219333333333333,0
CHEMBL2138369,0.328,0.5915,0.3276,-0.4745,0.4157,0
SPECTRUM_001048,0.3278,0.3983,0.3757,-0.506,0.36726666666666663,0
MLS001210968,0.3278,0.3677,0.3453,-0.4885,0.3469333333333333,0
Amethopterin,0.3277,NA,0.3474,-0.6332,0.33755,1
CHEMBL2360064,0.3276,0.4136,NA,-0.6149,0.37060000000000004,1
STK009254,0.3274,0.7746,0.431,-0.6798,0.511,0
GSK-J1,0.3271,0.5403,0.5168,-0.6903,0.46140000000000003,0
6-fluoro-3-hydroxypyrazine-2-carboxamide,0.327,0.509,NA,-0.6553,0.41800000000000004,1
MLS002703099,0.3267,0.3708,0.3301,-0.6446,0.34253333333333336,0
SB743921,0.3266,0.4144,NA,-0.4865,0.3705,1
Bumetanide,0.3263,0.4791,0.4673,-0.604,0.42423333333333335,0
SR3335,0.3263,0.3225,NA,-0.4746,0.3244,1
Prednicarbate,0.3261,0.4356,NA,-0.6383,0.38085,1
Calcimycin,0.3261,NA,0.3666,-0.4824,0.34635,1
Acarbose,0.3259,0.6328,NA,-0.6686,0.47935000000000005,1
BRD-K46255436,0.3257,NA,0.4141,-0.6362,0.3699,1
ST50591990,0.3256,0.3507,NA,-0.5434,0.33815,1
SPECTRUM_001873,0.3254,0.5259,NA,-0.7406,0.42565000000000003,1
Cucurbitacin I,0.3254,0.413,NA,-0.4988,0.3692,1
SPBIO_002239,0.3254,0.3212,NA,-0.6184,0.32330000000000003,1
CHEMBL2001494,0.3254,0.3922,NA,-0.6665,0.3588,1
SAR245409,0.3253,0.6166,0.4488,-0.5026,0.4635666666666667,0
CHEMBL1474387,0.3251,0.5189,NA,-0.5861,0.42200000000000004,1
Formoterol,0.325,0.5705,0.463,-0.5106,0.45283333333333337,0
(S)-(-)-BAY K 8644,0.325,0.4154,0.3696,-0.4959,0.37,0
SA-1919710,0.325,NA,0.3267,-0.6629,0.32585,1
RO4929097,0.3248,0.7697,NA,-0.6549,0.54725,1
CHEMBL2361739,0.3246,0.4725,NA,-0.5807,0.39854999999999996,1
Doxifluridine,0.3245,0.4413,NA,-0.7995,0.3829,1
L-690330,0.3245,0.4929,0.4724,-0.4881,0.42993333333333333,0
BRD-K80666761,0.3244,NA,0.4296,-0.5985,0.377,1
Sotalol,0.3241,0.6195,0.3239,-0.6307,0.42250000000000004,0
Aminopentamide Sulfate,0.324,0.4501,NA,-0.5709,0.38705,1
Teicoplanin,0.324,0.4782,0.322,-0.5506,0.37473333333333336,0
MLS003128609,0.3239,NA,0.4107,-0.72,0.3673,1
Cyproheptadine,0.3238,NA,0.4624,-0.4861,0.3931,1
PSB-11,0.3238,0.3593,NA,-0.6525,0.34155,1
CID 91522200,0.3238,0.4241,NA,-0.6399,0.37395,1
SCH-28080,0.3238,0.3263,0.4346,-0.6344,0.36156666666666665,0
SA-1938862,0.3234,0.4251,NA,-0.6828,0.37424999999999997,1
ST50764508,0.3234,0.6347,NA,-0.611,0.47905000000000003,1
Levofloxacin,0.3233,0.4574,0.4834,-0.4918,0.42136666666666667,0
Spiramide,0.3233,0.4896,NA,-0.4791,0.40645,1
CHEMBL2361787,0.3231,0.3994,0.3513,-0.48,0.3579333333333333,0
K858,0.3224,0.387,NA,-0.7272,0.3547,1
AC1NWAQV,0.3224,0.4135,0.3288,-0.6775,0.3549,0
Sulfadoxine,0.3224,0.4871,0.3262,-0.4915,0.37856666666666666,0
Hypericin,0.3224,0.4346,0.3689,-0.4786,0.3753,0
MLS002222336,0.3224,0.4296,NA,-0.6518,0.376,1
GSK962040,0.3223,0.4009,NA,-0.6475,0.3616,1
SCHEMBL1670775,0.3222,NA,0.3854,-0.593,0.3538,1
Benactyzine,0.3221,NA,0.3614,-0.7932,0.34175,1
BRD-K37612077,0.3221,NA,0.3382,-0.7058,0.33015,1
CHEMBL2132289,0.322,0.5981,0.5464,-0.5079,0.48883333333333334,0
Cefdinir,0.3219,NA,0.3331,-0.6862,0.3275,1
Birinapant,0.3218,0.3589,0.5608,-0.8553,0.41383333333333333,0
SA-1456734,0.3218,NA,0.3453,-0.8949,0.33355,1
Alaproclate,0.3217,0.6508,0.3604,-0.6441,0.44430000000000003,0
TOCRIS-0930,0.3215,0.3817,0.4561,-0.6365,0.38643333333333335,0
STOCK1S-03920,0.3214,0.3914,0.4491,-0.4799,0.38730000000000003,0
BRD-K67118123,0.3213,0.4302,0.4248,-0.4918,0.3921,0
Dolasetron,NA,0.8258,0.4221,-0.8518,0.62395,1
BRD-K81605832,NA,0.8255,0.4503,-0.7863,0.6379,1
Cholic acid,NA,0.8033,0.3805,-0.6314,0.5919,1
Orphenadrine,NA,0.8011,0.3578,-0.6068,0.57945,1
(Z) Fluvoxamine,NA,0.7982,0.4048,-0.7097,0.6015,1
Ammonium Glycyrrhizinate,NA,0.7807,0.4107,-0.8496,0.5957,1
Thalidomide,NA,0.7745,0.5635,-0.613,0.669,1
Ribavirin,NA,0.7545,0.5451,-0.6504,0.6497999999999999,1
FK 866,NA,0.7529,0.3552,-0.6091,0.55405,1
Rifabutin,NA,0.7483,0.554,-0.5839,0.65115,1
Mizolastine,NA,0.7459,0.3782,-0.7143,0.5620499999999999,1
FPL-55712,NA,0.7454,0.5556,-0.9676,0.6505,1
Aliskiren,NA,0.7336,0.3933,-0.4893,0.56345,1
Racecadotril,NA,0.7269,0.5298,-0.6118,0.62835,1
Nafamostat Mesylate,NA,0.723,0.3387,-0.6102,0.53085,1
STOCK1N-09285,NA,0.7191,0.3587,-0.5759,0.5388999999999999,1
BRD-A03684405,NA,0.7183,0.3827,-0.6082,0.5505,1
Bitopertin,NA,0.7131,0.4779,-0.6616,0.5954999999999999,1
Pentamidine,NA,0.7052,0.3648,-0.6401,0.535,1
HEMICHOLINIUM-3,NA,0.6978,0.3961,-0.5767,0.54695,1
CHEMBL1617726,NA,0.6975,0.4533,-0.6267,0.5754,1
Guanadrel,NA,0.697,0.3273,-0.4979,0.51215,1
SCHEMBL6851809,NA,0.6959,0.5084,-0.4781,0.60215,1
AMIKACIN HYDRATE,NA,0.6917,0.3473,-0.5007,0.5195,1
BRD-K28431278,NA,0.6917,0.3987,-0.7522,0.5452,1
Lomeguatrib,NA,0.6864,0.3924,-0.6033,0.5394,1
PX 12,NA,0.6802,0.375,-0.485,0.5276000000000001,1
Farnesylcysteine Methyl Ester,NA,0.6791,0.342,-0.7912,0.5105500000000001,1
Voriconazole,NA,0.6776,0.4858,-0.5215,0.5817,1
Etanidazole,NA,0.675,0.5181,-0.6213,0.59655,1
Isoliquiritigenin,NA,0.6741,0.4561,-0.4922,0.5651,1
Colforsin,NA,0.6711,0.3663,-0.4954,0.5187,1
Ropinirole,NA,0.67,0.3558,-0.6069,0.5129,1
Fexofenadine,NA,0.6688,0.3428,-0.6939,0.5058,1
Flutamide,NA,0.6635,0.4505,-0.4889,0.5569999999999999,1
BRL-37344,NA,0.6615,0.4545,-0.6022,0.558,1
Fenobam,NA,0.6611,0.45,-0.6029,0.55555,1
Tizanidine,NA,0.6595,0.3227,-0.5048,0.4911,1
Targinine,NA,0.6582,0.3755,-0.5955,0.51685,1
AMG-517,NA,0.655,0.3522,-0.4916,0.5036,1
Vardenafil,NA,0.654,0.3918,-0.6375,0.5229,1
BMS-777607,NA,0.6524,0.5924,-0.4943,0.6224000000000001,1
SPECTRUM_001319,NA,0.6524,0.4811,-0.5791,0.56675,1
Clofibrate,NA,0.6506,0.4795,-0.6118,0.5650499999999999,1
Beta-Narcotine,NA,0.6504,0.3833,-0.6025,0.51685,1
C19H19FN4O3,NA,0.6501,0.4948,-0.5466,0.57245,1
Efaproxiral Sodium,NA,0.648,0.3485,-0.6263,0.49824999999999997,1
Tipifarnib,NA,0.6386,0.3267,-0.6235,0.48264999999999997,1
BRD-A08658758,NA,0.6368,0.4363,-0.6039,0.5365500000000001,1
amisulpride,NA,0.635,0.3742,-0.6533,0.5045999999999999,1
Acyclovir,NA,0.6335,0.4375,-0.7471,0.5355,1
AMG 487,NA,0.6327,0.325,-0.5547,0.47885,1
Fosinopril,NA,0.6319,0.3404,-0.4897,0.48614999999999997,1
Tauroursodeoxy cholic acid dihydrate,NA,0.6265,0.3252,-0.6801,0.47585,1
BRD-K24656059,NA,0.623,0.4345,-0.6933,0.52875,1
Ranolazine,NA,0.6215,0.5629,-0.498,0.5922000000000001,1
UNC1215,NA,0.6209,0.3664,-0.6119,0.49365000000000003,1
5-(6-Aminopurin-9-yl)-2-methyltetrahydrofuran-3-ol,NA,0.6169,0.3935,-0.5047,0.5052,1
Bemegride,NA,0.6148,0.4715,-0.6229,0.54315,1
"7,8-Dihydro-l-biopterin",NA,0.6126,0.362,-0.6203,0.4873,1
Fluorouracil,NA,0.6113,0.3623,-0.6635,0.4868,1
Nebivolol,NA,0.6063,0.3634,-0.6038,0.48485,1
Felbamate,NA,0.6043,0.3847,-0.6484,0.49449999999999994,1
Retinyl Acetate,NA,0.6041,0.3842,-0.6073,0.49415,1
Alprostadil,NA,0.6034,0.3592,-0.4883,0.48130000000000006,1
SCHEMBL17497838,NA,0.6011,0.3593,-0.6494,0.48019999999999996,1
313981-55-4,NA,0.6002,0.5055,-0.6325,0.55285,1
Fenticonazole Nitrate,NA,0.5992,0.3582,-0.6494,0.4787,1
Pramipexole,NA,0.5968,0.4195,-0.57,0.50815,1
Pilaralisib,NA,0.5962,0.4909,-0.5663,0.54355,1
Nafadotride,NA,0.595,0.3564,-0.6158,0.4757,1
Nisoxetine,NA,0.5946,0.4114,-0.5937,0.503,1
UNII-U7RWT9J78O,NA,0.5906,0.4182,-0.8641,0.5044,1
Cyclacillin,NA,0.5893,0.3518,-0.6233,0.47055,1
L 655240,NA,0.5889,0.3738,-0.659,0.48135,1
BRD-K03641022,NA,0.5888,0.34,-0.5129,0.46440000000000003,1
Semagacestat (LY450139),NA,0.5882,0.3551,-0.6032,0.47165,1
TOFA,NA,0.5881,0.3863,-0.6356,0.48719999999999997,1
U-0126,NA,0.5877,0.4084,-0.6722,0.49805,1
Hydroflumethiazide,NA,0.5875,0.3384,-0.5785,0.46295,1
Labetalol,NA,0.5864,0.3835,-0.6163,0.48495,1
Nicotin-Amide,NA,0.5835,0.3674,-0.5463,0.47545000000000004,1
Tyrphostin AG 126,NA,0.5814,0.3872,-0.6702,0.4843,1
Cirazoline,NA,0.5812,0.3859,-0.6985,0.48355000000000004,1
Warfarin,NA,0.5811,0.5233,-0.4787,0.5522,1
Rimantadine,NA,0.578,0.4112,-0.6137,0.4946,1
BX 912,NA,0.5767,0.4234,-0.4915,0.50005,1
Quinapril,NA,0.5765,0.3942,-0.7475,0.48535,1
Piperidolate,NA,0.5764,0.6318,-0.7856,0.6041000000000001,1
CIANIDANOL,NA,0.5739,0.3326,-0.6542,0.45325,1
Methazolamide,NA,0.5725,0.3285,-0.6718,0.4505,1
BRD-K00248354,NA,0.5709,0.3482,-0.5332,0.45955,1
Asenapine maleate,NA,0.5705,0.5985,-0.7495,0.5845,1
CHEMBL2355399,NA,0.5678,0.361,-0.7582,0.4644,1
Almorexant (hydrochloride),NA,0.5673,0.3843,-0.6897,0.4758,1
RG 108,NA,0.5658,0.4515,-0.5268,0.50865,1
Licarbazepine,NA,0.5656,0.3877,-0.6754,0.47665,1
FLUDARABINE PHOSPHATE,NA,0.5639,0.398,-0.6318,0.48095,1
Nabumetone,NA,0.5629,0.3335,-0.6179,0.4482,1
TIBOLONE,NA,0.5595,0.329,-0.6175,0.44425000000000003,1
BRD-K37303684,NA,0.5576,0.3686,-0.7008,0.46309999999999996,1
Clinafloxacin,NA,0.5563,0.467,-0.6196,0.51165,1
Temozolomide,NA,0.5563,0.4207,-0.5585,0.48850000000000005,1
Afuresertib,NA,0.5559,0.3358,-0.4977,0.44584999999999997,1
ITRACONAZOLE HYDROCHLORIDE,NA,0.5508,0.3398,-0.4891,0.4453,1
Metformin,NA,0.5485,0.3655,-0.4779,0.45699999999999996,1
Actarit,NA,0.5484,0.3355,-0.6072,0.44195,1
Probucol,NA,0.5458,0.5068,-0.5254,0.5263,1
