compound,azt,los,nib,quine,vir,similarity,meansim,nas
Actarit,0.4228,0.3398,NA,0.5016,NA,-0.6471,0.4214,2
TAE-684,0.4216,0.4864,0.7119,0.3985,0.4049,-0.3223,0.48466,0
SMR000151874,0.4215,NA,0.5681,0.4302,NA,-0.4273,0.47326666666666667,2
altrenogest,0.4214,NA,0.4188,NA,NA,-0.6201,0.42010000000000003,3
Diethylpropion,0.4211,0.3541,NA,NA,NA,-0.4128,0.3876,3
Toremifene,0.4209,0.4612,0.7291,0.7516,NA,-0.4399,0.5907,1
Chlorpropamide,0.4208,NA,NA,0.4448,NA,-0.4127,0.43279999999999996,3
Thiothixene,0.4205,0.4011,0.8059,0.3771,NA,-0.3329,0.50115,1
SB743921,0.418,NA,0.523,NA,NA,-0.3275,0.47050000000000003,3
Diclofenac,0.4177,0.4366,0.3534,0.3536,NA,-0.4396,0.39032500000000003,1
SPECTRUM_000897,0.4176,0.4229,0.385,NA,NA,-0.4578,0.40850000000000003,2
BRD-K00199686,0.4176,0.3705,NA,NA,NA,-0.4652,0.39405,3
TPCA-1,0.4162,0.6097,0.4162,0.4576,0.4481,-0.322,0.46956000000000003,0
CHEMBL1950303,0.4162,0.3836,0.3846,0.5767,0.4666,-0.4473,0.44554,0
PG 490,0.4158,0.665,0.3734,0.4612,0.4844,-0.4307,0.47996,0
BRD-K57064803,0.4154,0.3518,0.5022,0.4908,0.3426,-0.7546,0.42056,0
Oxybenzone,0.4147,0.4634,0.4202,NA,0.3329,-0.5741,0.4078,1
Valrubicin,0.4143,0.3844,0.4262,0.3731,NA,-0.3524,0.3995,1
SCHEMBL12187882,0.4142,0.6273,NA,0.3599,NA,-0.3216,0.46713333333333334,2
AC1MF5KH,0.4138,NA,NA,0.3522,0.3731,-0.4131,0.3797,2
Antipyrine,0.4135,0.4014,NA,0.3366,NA,-0.893,0.3838333333333333,2
PIK 75,0.4131,0.5755,0.4333,0.5575,0.486,-0.3249,0.49308,0
Dantrolene-13C3,0.4129,0.5088,0.3219,0.5397,0.3414,-0.4149,0.42494,0
Rebastinib,0.4128,0.5828,0.4941,0.3831,0.4492,-0.3248,0.4644,0
Rebastinib,0.4128,0.5828,0.4941,0.3831,0.4492,-0.3248,0.4644,0
SGI-1776,0.4124,0.5317,0.7234,0.3651,0.4861,-0.3485,0.50374,0
SGI-1776,0.4124,0.5317,0.7234,0.3651,0.4861,-0.3485,0.50374,0
ACRIVASTINE,0.4117,NA,NA,0.3559,NA,-0.4998,0.38380000000000003,3
Nesbuvir,0.4116,0.3462,NA,NA,0.3853,-0.4844,0.38103333333333333,2
Quinapril,0.4096,0.5017,NA,NA,NA,-0.4293,0.45565,3
CHEMBL1222381,0.4089,0.5721,0.3928,0.3569,0.3647,-0.4095,0.41908,0
BRD-K60297835,0.4088,0.3677,0.4435,NA,NA,-0.4636,0.4066666666666667,2
Bavisant (dihydrochloride hydrate),0.4085,0.3354,NA,NA,NA,-0.4379,0.37195,3
Rigosertib,0.408,0.4246,0.4454,0.536,0.3262,-0.4212,0.42804,0
AC1NWALX,0.4079,NA,NA,0.4281,0.575,-0.4286,0.4703333333333333,2
TORIN-2,0.4077,0.4691,0.6747,0.5799,0.5362,-0.3257,0.53352,0
SMR000060796,0.4064,0.4013,NA,NA,NA,-0.3429,0.40385,3
EVP-6124 (hydrochloride),0.4048,0.4328,0.8053,NA,NA,-0.4123,0.5476333333333333,2
Telatinib,0.4042,NA,0.4091,0.3785,0.4242,-0.4469,0.404,1
Nicotin-Amide,0.4042,NA,NA,0.3442,NA,-0.4123,0.3742,3
RG7388,0.4034,0.4502,0.4316,NA,0.4201,-0.3334,0.42632499999999995,1
Zaurategrast,0.4028,0.4982,NA,NA,0.355,-0.6363,0.41866666666666663,2
SNX-2112 (PF-04928473),0.4013,0.3428,0.3287,0.3229,NA,-0.331,0.348925,1
Emend,0.4013,NA,0.3683,0.3981,NA,-0.4424,0.3892333333333333,2
Phenoxazine,0.3996,0.396,0.4067,0.3901,0.3303,-0.4375,0.38454,0
Floxuridine,0.3976,0.5592,0.6705,0.3302,0.3514,-0.3217,0.46178,0
CHEMBL3183436,0.3968,0.3624,0.4251,0.4587,0.5206,-0.3227,0.43272,0
Ioxaglic acid,0.3966,0.5442,NA,NA,NA,-0.502,0.47040000000000004,3
CHEBI:82814,0.3963,NA,NA,0.5094,NA,-0.4517,0.45285,3
Alisertib,0.3953,0.4429,0.5897,0.4633,0.4546,-0.3256,0.46916,0
BRD-K80439608,0.3949,0.421,NA,0.3372,NA,-0.5006,0.38436666666666663,2
PNU-74654,0.3946,0.3922,0.4807,NA,0.4682,-0.3259,0.433925,1
NCGC00166323-01,0.3938,0.3435,NA,0.4815,NA,-0.3289,0.40626666666666666,2
Ketorolac,0.3918,0.5111,0.3564,0.419,0.4116,-0.4332,0.41798,0
Celecoxib,0.3913,0.5048,NA,0.5247,0.3354,-0.4439,0.43905,1
SCHEMBL17783896,0.3913,NA,0.3713,0.4164,0.3474,-0.4424,0.3816,1
Tacalcitol,0.3906,0.535,NA,NA,0.3971,-0.4147,0.4409,2
Disulfiram,0.3904,0.4267,0.334,0.5304,0.3495,-0.3387,0.4062,0
936890-98-1,0.3903,0.5068,0.3812,0.6346,0.5645,-0.418,0.49548000000000003,0
Pimasertib,0.3899,0.5861,0.5355,NA,NA,-0.336,0.5038333333333334,2
Pimavanserin,0.3897,0.6646,0.7992,0.3824,0.3737,-0.4566,0.5219199999999999,0
Allopurinol,0.3892,0.3327,NA,0.3529,NA,-0.3297,0.3582666666666667,2
CI-1040,0.389,0.6289,0.468,0.3798,0.376,-0.3426,0.44834,0
XMD 8-92,0.3889,0.4353,0.4693,0.513,0.4494,-0.41,0.45118,0
BRD-A31180007,0.3889,NA,NA,0.334,0.3742,-0.4972,0.3657,2
MK-5172,0.3884,0.4636,0.513,NA,NA,-0.3655,0.455,2
JZL-184,0.3877,0.5611,NA,0.4023,NA,-0.4856,0.4503666666666667,2
Linopirdine,0.3855,0.5221,0.6087,NA,0.3218,-0.4204,0.459525,1
Kenpaullone,0.3855,0.6223,0.4486,0.4211,0.4445,-0.3429,0.4644,0
GSK 525762A,0.3845,0.7826,0.5546,0.4685,0.3452,-0.3841,0.50708,0
Elvitegravir,0.3834,NA,0.3469,NA,NA,-0.7113,0.36515,3
MLS003179192,0.3831,0.3872,NA,0.4567,0.3686,-0.4632,0.3989,1
MLS002699813,0.3823,NA,NA,0.4059,NA,-0.3694,0.3941,3
Zaprinast,0.3817,0.4073,NA,0.3849,NA,-0.5602,0.3913,2
Pasireotide (ditrifluoroacetate),0.3814,0.3723,0.3321,NA,0.3635,-0.4345,0.362325,1
PI828,0.3812,0.7437,0.4201,0.3297,0.4173,-0.3316,0.4584,0
Urapidil,0.3812,0.3582,NA,0.3529,0.3944,-0.4651,0.371675,1
pyrvinium-pamoate,0.3811,0.5598,0.7239,0.6336,0.4082,-0.3247,0.54132,0
Benzohydroxamate,0.38,0.5045,NA,0.4053,NA,-0.4185,0.42993333333333333,2
Lonafarnib,0.3797,0.4642,0.3329,0.4114,NA,-0.3557,0.39705,1
Sorafenib,0.3794,0.5183,0.3976,0.4888,0.4738,-0.3216,0.45158,0
Acyclovir,0.3793,0.4241,NA,NA,0.3293,-0.4127,0.37756666666666666,2
RS-127445,0.3785,0.454,NA,0.3425,NA,-0.514,0.39166666666666666,2
HMS2093J15,0.3781,0.4434,0.3748,NA,NA,-0.3339,0.39876666666666666,2
CHEMBL2134189,0.3777,0.374,0.4054,NA,NA,-0.4653,0.3857,2
Azathioprine,0.3772,0.7136,NA,0.4367,0.3366,-0.5641,0.466025,1
Mitoxantrone,0.3771,0.628,0.668,0.5168,0.5161,-0.3257,0.5412,0
ABT-199 (GDC-0199),0.3768,0.4352,0.488,0.3782,NA,-0.4047,0.41955,1
TAK-733,0.3766,0.5457,0.5423,0.4365,NA,-0.4387,0.475275,1
NCGC00170189-01,0.3763,0.6129,0.6369,NA,NA,-0.3812,0.5420333333333334,2
BRD-A08658758,0.376,0.3356,0.3547,NA,0.3455,-0.5473,0.35295,1
BRD-K37299375,0.3755,NA,0.3562,NA,NA,-0.5559,0.36585,3
Broad-Sai-424,0.3753,0.4319,NA,0.4579,0.3793,-0.439,0.4111,1
GF-109203,0.3747,0.3776,0.6492,0.4918,0.5881,-0.3366,0.49628,0
Pyrazolanthrone,0.3745,0.5478,0.3997,0.3519,0.3287,-0.3342,0.40052,0
CHEMBL1617726,0.3744,NA,0.3752,NA,NA,-0.4271,0.3748,3
Clozapine,0.3741,0.4546,0.5555,0.4052,NA,-0.5295,0.44735,1
"Betamethasone 17,21-dipropionate",0.3726,0.4711,0.4781,0.4616,NA,-0.3519,0.44585,1
PKC Beta Inhibitor,0.3724,0.5949,0.4896,0.4527,0.3654,-0.4222,0.455,0
SMR000076922,0.3707,0.376,NA,0.4202,NA,-0.4401,0.3889666666666667,2
Phenoxybenzamine,0.3702,NA,0.3739,0.4831,NA,-0.4265,0.40906666666666663,2
SCHEMBL10583556,0.3697,0.5931,0.3691,0.3458,0.4056,-0.4645,0.41666,0
SPECTRUM_000080,0.3692,NA,0.3814,NA,NA,-0.3902,0.37529999999999997,3
Aclidinium Bromide,0.369,0.413,NA,NA,NA,-0.4381,0.391,3
AC1MJ3VH,0.3686,0.5944,0.4574,0.3842,NA,-0.3601,0.45115,1
PIK-93,0.3682,NA,0.4482,0.3368,0.4386,-0.3344,0.39795,1
Pilaralisib,0.3679,0.489,0.5683,0.3567,0.3743,-0.3546,0.43124,0
BRD-A99911370,0.3668,NA,NA,NA,0.3307,-0.4141,0.34875,3
ST007958,0.3663,0.437,NA,NA,0.382,-0.3749,0.3951,2
AG 14361,0.3662,0.5724,0.5638,0.4979,0.3805,-0.3321,0.47616000000000003,0
naftidrofuryl,0.3656,NA,NA,NA,0.3267,-0.3888,0.34614999999999996,3
Risperidone,0.3653,0.4275,NA,0.3386,NA,-0.4841,0.3771333333333333,2
E319,0.3653,0.4282,0.4891,0.4244,0.438,-0.3718,0.429,0
BRD-K49669601,0.3651,NA,0.3676,NA,0.353,-0.4612,0.3619,2
KPT-330,0.365,0.3869,0.446,0.3451,0.357,-0.3892,0.38,0
SPB02303,0.3647,0.471,0.4262,NA,NA,-0.3338,0.42063333333333336,2
TCMDC-125843,0.3625,0.403,0.3887,NA,NA,-0.4538,0.3847333333333333,2
SPECTRUM_001522,0.3621,0.405,0.3955,0.3401,0.3249,-0.4406,0.36552,0
LGX818,0.362,0.6758,0.351,NA,NA,-0.3219,0.4629333333333333,2
Enzastaurin,0.3617,0.5759,0.6519,0.4336,0.4405,-0.4511,0.49272,0
Pyroxamide,0.3611,0.4265,0.37,NA,0.3841,-0.6746,0.385425,1
L(-)Sorbose,0.3598,NA,0.3285,NA,NA,-0.3869,0.34415,3
AZD7762,0.3597,0.3875,0.5791,NA,0.3647,-0.3657,0.42275,1
Broad-Sai-443,0.3596,0.3812,NA,0.3414,0.3675,-0.3604,0.362425,1
SPECTRUM_000051,0.3595,NA,NA,0.5034,NA,-0.4251,0.43145,3
Clotrimazole,0.3594,0.3599,NA,0.333,NA,-0.3566,0.35076666666666667,2
PU-H-71,0.3593,0.3824,0.3979,0.3232,NA,-0.3591,0.3657,1
CICLESONIDE,0.3589,0.3977,0.4147,NA,0.3455,-0.3847,0.3792,1
Efavirenz,0.3587,0.5315,NA,0.4683,0.3623,-0.4339,0.4302,1
Articaine,0.3586,0.4576,NA,NA,NA,-0.4537,0.4081,3
"7-Bromo-1,2,3,9-tetrahydropyrrolo[2,1-b]quinazoline",0.3582,0.4711,NA,NA,0.323,-0.3398,0.3841,2
Delcorine,0.3577,0.5198,NA,0.353,NA,-0.4966,0.4101666666666667,2
Fluticasone Propionate,0.3576,0.3915,0.466,0.3744,0.3964,-0.4154,0.39718,0
Y-26763,0.3571,0.5185,NA,0.4416,0.3786,-0.4299,0.42395,1
Crizotinib,0.3571,0.4962,0.7153,0.3823,0.3667,-0.3215,0.46352,0
PF-562271,0.3559,0.6629,0.4619,0.4292,0.3959,-0.3218,0.46116,0
Quinacrine,0.355,0.7258,0.6958,0.4927,0.4372,-0.3362,0.5413,0
Leflunomide,0.3548,NA,0.3453,0.3395,0.4194,-0.4816,0.36475,1
BRD-K75418563,0.3547,NA,0.5612,NA,NA,-0.4542,0.45795,3
Fluticasone,0.3546,NA,NA,NA,0.4132,-0.4615,0.3839,3
Cephaeline,0.354,NA,NA,NA,0.4713,-0.4114,0.41264999999999996,3
Riluzole,0.3537,0.4075,0.3614,0.3871,NA,-0.3263,0.377425,1
Darinaparsin,0.3536,0.3417,NA,0.4921,NA,-0.4232,0.3958,2
BRD-K85413794,0.3521,0.4657,NA,NA,0.4112,-0.4119,0.4096666666666667,2
BMS-754807,0.3521,0.5351,0.357,0.3801,0.3809,-0.3304,0.40104,0
Sitagliptin,0.3518,NA,0.4225,NA,0.3525,-0.6558,0.3756,2
SPECTRUM_001418,0.3508,0.4346,0.373,0.3377,NA,-0.3263,0.374025,1
TIC10,0.3506,NA,NA,0.4502,NA,-0.5365,0.4004,3
AZD-8330,0.3504,0.6065,0.5775,0.3475,0.4949,-0.322,0.47536,0
Tauroursodeoxy cholic acid dihydrate,0.3503,0.4562,NA,NA,NA,-0.5142,0.40325,3
Acifran,0.3503,0.3681,NA,NA,0.3358,-0.7229,0.3514,2
BRD-K89097220,0.35,0.3904,0.364,NA,NA,-0.3882,0.3681333333333333,2
CHEMBL3347630,0.3498,0.5477,0.3846,0.4896,0.4162,-0.363,0.43757999999999997,0
Probucol,0.3495,NA,NA,0.3744,NA,-0.3834,0.36195,3
BRD-K00248354,0.3491,0.3614,NA,0.4772,NA,-0.4311,0.39590000000000003,2
Formoterol,0.349,0.4347,0.4261,0.4231,0.4018,-0.6227,0.40693999999999997,0
STK054715,0.3484,0.3503,NA,NA,NA,-0.4366,0.34935,3
CHEMBL2333346,0.3479,0.3992,0.5001,NA,0.4132,-0.431,0.4151,1
KUC104486,0.3471,0.5332,NA,0.4802,0.4063,-0.327,0.4417,1
dactinomycin,0.347,0.5977,0.4139,NA,NA,-0.4428,0.45286666666666664,2
Amonafide,0.347,0.4375,0.6348,NA,0.4491,-0.3339,0.4671,1
"Triazolothiadiazine, 6",0.3464,0.4527,NA,0.3433,NA,-0.4728,0.38079999999999997,2
Latanoprost,0.3461,0.374,0.3594,0.3693,NA,-0.3374,0.3622,1
CHEMBL2130683,0.3461,0.3569,0.3526,0.3667,0.3696,-0.3768,0.35838000000000003,0
Batimastat,0.3459,0.4032,0.328,0.3318,0.326,-0.4489,0.34698,0
BRD-K03113036-001-01-9,0.345,NA,0.4765,0.3491,NA,-0.3614,0.3902,2
SB225002,0.345,0.4793,0.4893,0.3618,0.3892,-0.4096,0.41292,0
BRD-K11533227,0.3448,0.5147,0.3527,NA,0.3489,-0.3414,0.39027500000000004,1
CO-1686 (AVL-301),0.3446,0.3566,0.4484,0.3835,NA,-0.7145,0.38327500000000003,1
Desoximetasone,0.3444,NA,0.5224,NA,NA,-0.4959,0.4334,3
UNII-U7RWT9J78O,0.3444,0.5184,0.4576,0.4668,NA,-0.4113,0.4468,1
I-BET151,0.3443,0.6167,0.525,0.3909,0.3361,-0.3288,0.4426,0
GSK-923295,0.3429,NA,0.4069,0.3738,NA,-0.4315,0.37453333333333333,2
4-Iodo-6-phenylpyrimidine,0.3423,0.4112,NA,0.3841,0.3224,-0.4998,0.365,1
BRD-K00429057,0.342,NA,0.5962,NA,NA,-0.4612,0.46909999999999996,3
U 0126,0.3418,0.5121,0.5381,NA,0.3488,-0.363,0.43520000000000003,1
Merck-Ketone,0.3414,NA,0.43,NA,0.3696,-0.3229,0.3803333333333333,2
N-[4-Chloro-3-(trifluoromethyl)phenyl]-2-ethoxybenzamide,0.3413,0.3748,0.4252,0.3755,0.382,-0.4345,0.37976,0
Roquinimex,0.3401,0.3552,0.3905,NA,0.3514,-0.3796,0.3593,1
4-Deoxyuridine,0.34,0.5045,NA,0.3835,0.3763,-0.3266,0.401075,1
Naftifine,0.3399,0.4502,0.3604,0.5593,0.3542,-0.4102,0.4128,0
Pitavastatin Calcium,0.3394,0.4599,0.7364,0.3953,0.3589,-0.357,0.45798,0
Tranilast,0.3389,0.3787,NA,NA,0.3418,-0.3211,0.3531333333333333,2
PD-407824,0.3389,0.4817,0.6324,NA,0.3759,-0.3288,0.457225,1
Dinaciclib,0.3383,0.5426,0.4557,0.4726,0.3422,-0.4244,0.43028,0
Trequinsin,0.3376,NA,0.3754,NA,0.3603,-0.5126,0.3577666666666667,2
CHEMBL2333343,0.3371,NA,0.4013,0.3544,NA,-0.5712,0.3642666666666667,2
CHEMBL2131454,0.3371,NA,0.4153,NA,NA,-0.6366,0.3762,3
Bitopertin,0.3357,NA,NA,0.3814,NA,-0.4157,0.35855000000000004,3
MEGXP0_000778,0.3354,0.6595,NA,NA,0.4339,-0.4543,0.47626666666666667,2
LRRK2-IN-1,0.3353,0.652,0.5957,0.481,0.4314,-0.3665,0.49908,0
T5223000,0.335,NA,0.3986,NA,0.4297,-0.346,0.3877666666666667,2
"Dihydroorotate Dehydrogenase Inhibitor, Brequinar",0.3349,0.4728,NA,0.4443,NA,-0.3245,0.41733333333333333,2
PRE-084,0.3349,0.3821,0.3343,NA,0.3919,-0.4796,0.3608,1
BRD-K98832591,0.3337,0.4605,NA,NA,NA,-0.5791,0.3971,3
Otamixaban,0.3334,NA,0.3625,0.3743,NA,-0.5094,0.35673333333333335,2
MGCD-265,0.333,0.5379,0.7211,0.5759,0.3943,-0.3684,0.51244,0
Fluvastatin,0.3324,0.5531,0.7037,0.3676,0.4262,-0.5181,0.4766,0
KN93,0.3324,0.443,0.7307,NA,NA,-0.3262,0.5020333333333333,2
Broad-Sai-686,0.3322,0.4809,0.355,NA,0.3801,-0.3847,0.38705,1
Bosentan,0.3322,0.3815,0.5885,NA,NA,-0.3547,0.43406666666666666,2
Bosentan,0.3322,0.3815,0.5885,NA,NA,-0.3547,0.43406666666666666,2
Ischemin,0.332,0.4471,NA,0.4134,0.3571,-0.4247,0.38739999999999997,1
Staurosporine Aglycon,0.3312,NA,0.3664,0.5636,NA,-0.4048,0.4204,2
BG45,0.3312,0.3564,NA,NA,NA,-0.359,0.3438,3
BRD-K79793338,0.3305,0.5585,NA,NA,NA,-0.4099,0.4445,3
CHEMBL2355034,0.3292,NA,0.3817,NA,0.3464,-0.4124,0.3524333333333333,2
SB-216641,0.3277,0.3835,0.701,NA,NA,-0.416,0.47073333333333334,2
CHEMBL2143628,0.3273,0.3415,0.4069,0.4697,0.3622,-0.4023,0.38152,0
CP-724714,0.3271,0.5918,0.5805,0.4184,0.5026,-0.3216,0.48408,0
MLS-0044127.0001,0.327,0.3463,NA,NA,NA,-0.4302,0.33665,3
fluticasone,0.3267,NA,0.3805,NA,0.3614,-0.4474,0.3562,2
Histamine 2HCl,0.3258,0.3896,NA,NA,NA,-0.3736,0.3577,3
NVP-BHG712,0.3253,0.527,0.4354,0.3879,NA,-0.325,0.4189,1
Resminostat,0.3252,NA,0.3828,NA,NA,-0.4446,0.354,3
tropisetron,0.3247,0.3343,NA,0.4331,NA,-0.4656,0.3640333333333333,2
VX-809 (Lumacaftor),0.3245,0.5064,NA,NA,NA,-0.3258,0.41545,3
Nafronyl,0.3242,0.5158,0.4255,0.4575,0.353,-0.4296,0.4152,0
Triamcinolone Diacetate,0.3233,NA,0.3883,NA,0.4104,-0.3228,0.374,2
AC1NWAJL,0.3232,0.5053,0.3809,NA,NA,-0.3961,0.40313333333333334,2
K784-3187,0.3228,NA,0.3897,0.3506,NA,-0.6414,0.35436666666666666,2
Fenoldopam,0.3227,0.3808,NA,0.361,NA,-0.5836,0.35483333333333333,2
9-Epiquinine,0.3225,0.4783,NA,0.4429,NA,-0.5661,0.4145666666666667,2
Sulmazole,0.3221,0.519,NA,0.3486,0.33,-0.4512,0.379925,1
CI-218872,0.3221,0.424,0.3274,NA,NA,-0.3465,0.35783333333333334,2
CGP 57380,0.322,0.526,NA,NA,0.3514,-0.385,0.3998,2
Carvedilol,0.3214,0.4506,0.6629,0.3619,NA,-0.3262,0.44920000000000004,1
Dexamethasone Acetate,0.3212,0.4642,0.4277,0.6893,0.4706,-0.3518,0.4746,0
Atorvastatin,0.321,0.4632,0.7531,0.3906,NA,-0.3272,0.481975,1
PRL-3InhibitorI,0.8759,NA,0.5005,0.3469,0.3882,-0.5627,0.527875,1
MLS000709026,0.8521,0.3499,0.6846,0.3951,0.5116,-0.3333,0.55866,0
ST50840204,0.8415,0.5801,0.3364,NA,NA,-0.421,0.586,2
Minoxidil,0.7924,0.4494,0.3907,0.3717,0.3354,-0.5403,0.46792,0
SB590885,0.7917,0.5656,0.6838,0.5372,0.3644,-0.3523,0.58854,0
MLS002264410,0.773,0.4117,NA,NA,NA,-0.3992,0.59235,3
CHEMBL436817,0.7699,0.4465,NA,0.3379,NA,-0.4267,0.5181,2
AB00540133,0.7661,0.7028,NA,0.4468,NA,-0.5445,0.6385666666666666,2
MLS003448149,0.7658,0.444,0.7558,0.3393,0.3898,-0.3414,0.53894,0
Prazosin,0.7591,0.452,0.4989,NA,NA,-0.4136,0.5700000000000001,2
Indigo Red,0.7538,NA,0.5465,NA,NA,-0.4417,0.65015,3
114798-26-4,0.7488,NA,0.3851,0.3552,NA,-0.516,0.4963666666666667,2
ST056792,0.7457,NA,0.4991,0.3456,NA,-0.3255,0.5301333333333333,2
AM-580,0.7452,0.5099,0.4482,0.3868,0.3403,-0.4368,0.48608,0
BRD-K35638681,0.7419,0.4349,0.4642,0.3475,0.3816,-0.4366,0.47402,0
Myriocin,0.7403,0.3594,NA,0.4047,NA,-0.428,0.5014666666666666,2
BRD-K14833463,0.7397,NA,NA,NA,0.3216,-0.5494,0.5306500000000001,3
3-Chloro-l-alanine,0.7366,0.5165,0.5047,0.7134,0.6128,-0.4365,0.6168,0
Ruxolitinib,0.721,0.5338,0.7127,0.3899,0.5923,-0.3384,0.58994,0
"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.7116,0.5591,0.5983,0.6271,0.462,-0.3232,0.59162,0
Wortmannin,0.7072,0.6816,0.7819,0.4976,0.5597,-0.3235,0.6456,0
Guggulsterone,0.7055,NA,0.495,0.4505,0.3812,-0.5096,0.50805,1
PF750,0.7032,0.5769,0.6922,0.5613,0.4096,-0.3318,0.58864,0
SMP2_000081,0.7018,0.4747,0.4149,0.566,NA,-0.4901,0.53935,1
Bromopyruvate,0.7013,0.416,NA,0.3578,NA,-0.4909,0.4917,2
Valdecoxib,0.6991,0.5916,NA,NA,0.372,-0.3218,0.5542333333333334,2
Vorinostat,0.6973,0.5548,0.604,0.4149,0.5194,-0.3242,0.55808,0
Vorinostat,0.6973,0.5548,0.604,0.4149,0.5194,-0.3242,0.55808,0
Cyclosporine,0.6964,0.5441,0.6051,NA,0.432,-0.3904,0.5694,1
BRD-K10436544,0.6962,0.4334,0.6029,NA,0.4675,-0.4746,0.55,1
MAYBRIDGE4_003028,0.6956,NA,0.8164,0.3889,NA,-0.4285,0.6336333333333334,2
N9-Isopropylolomoucine,0.6909,0.4227,0.5209,0.4731,0.4234,-0.3379,0.5062,0
Masitinib,0.6904,0.5331,0.7834,0.4744,0.5133,-0.4093,0.59892,0
Tasisulam,0.6893,0.408,NA,0.6361,NA,-0.4099,0.5778,2
GP 2A,0.6881,NA,NA,0.562,NA,-0.4344,0.6250500000000001,3
MLS003672589,0.6874,0.5737,0.4172,NA,0.4205,-0.4386,0.5246999999999999,1
"ABT-888,VELIPARIB",0.6837,0.586,0.3457,NA,0.3954,-0.4583,0.5026999999999999,1
Triamterene,0.6819,0.4403,0.3655,0.4094,0.3448,-0.3285,0.44838,0
XMD-1527,0.6815,NA,0.6482,0.3505,NA,-0.3375,0.5600666666666667,2
Guanadrel,0.679,NA,NA,0.5685,NA,-0.4288,0.62375,3
MLS-0315803.0001,0.6778,NA,0.4045,NA,NA,-0.4272,0.54115,3
TSU-68,0.6768,0.5838,0.4347,0.4814,0.4303,-0.4456,0.5214,0
Radicicol,0.6767,0.599,0.5939,0.364,0.6132,-0.3232,0.56936,0
Trichostatin,0.6767,0.5019,0.5573,0.4685,0.4843,-0.3338,0.53774,0
NMS-1286937,0.671,NA,0.411,0.3513,0.3313,-0.4188,0.44115,1
BRD-K07569193,0.6699,0.5058,NA,0.4567,NA,-0.3328,0.5441333333333334,2
BRD-K45842176,0.6695,0.4436,0.5817,NA,NA,-0.3839,0.5649333333333333,2
MRS 1754,0.6687,NA,NA,0.3942,NA,-0.4224,0.53145,3
ZINC68199948,0.6669,0.4257,NA,0.3505,NA,-0.4281,0.48103333333333337,2
BRD-K54636101,0.6667,NA,NA,0.3928,0.3235,-0.6945,0.46099999999999997,2
C19H19FN4O3,0.6644,0.5008,NA,0.4611,0.4452,-0.368,0.517875,1
STK249718,0.6607,0.4285,0.4562,NA,0.3746,-0.3553,0.48,1
BUDIPINE,0.6595,0.4027,0.3504,NA,0.3436,-0.4128,0.43905,1
STK219801,0.6585,0.674,0.5471,0.4449,0.3707,-0.3293,0.53904,0
Betulinic acid,0.6583,0.379,NA,0.3685,NA,-0.4687,0.4686,2
TORIN1,0.6576,0.6504,0.3815,0.4426,0.5042,-0.3374,0.52726,0
Maprotiline,0.6566,0.3859,0.7639,0.3574,0.3398,-0.3945,0.50072,0
"16,16-Dimethyl prostaglandin e2",0.6562,0.4842,0.3485,0.4294,0.4256,-0.4574,0.46878,0
Rotenone,0.656,0.4618,0.4744,0.4761,0.398,-0.3806,0.49326000000000003,0
BIBR-1532,0.6549,0.5884,0.5649,0.4794,0.5538,-0.3304,0.56828,0
"Ingenol 3,20-dibenzoate",0.6534,0.4487,0.4697,0.4423,0.4583,-0.3682,0.49448,0
SCHEMBL6851809,0.6516,0.4865,NA,0.4461,0.5118,-0.5844,0.524,1
Diflunisal,0.65,0.3544,NA,0.3375,NA,-0.332,0.44730000000000003,2
Dactolisib,0.6473,0.6544,0.4377,0.4322,0.6926,-0.3212,0.57284,0
5-(6-Aminopurin-9-yl)-2-methyltetrahydrofuran-3-ol,0.6471,0.4444,NA,0.4027,0.3625,-0.328,0.464175,1
BRD-A43331270-001-01-6,0.6439,0.4167,0.7481,0.5131,0.4083,-0.3282,0.54602,0
ZM336372,0.6429,0.5272,NA,0.4089,0.469,-0.3523,0.512,1
TH02453-036-P1,0.6414,0.4219,NA,0.5964,NA,-0.572,0.5532333333333334,2
BRD-K98064019,0.6403,NA,NA,NA,0.3289,-0.3262,0.48460000000000003,3
Brivanib,0.6399,0.4672,0.3618,0.4927,NA,-0.5235,0.4904,1
BI 78D3,0.6391,0.3651,NA,NA,NA,-0.4167,0.5021,3
XAV 939,0.6382,0.663,0.4262,0.374,NA,-0.3278,0.52535,1
MLS002725680,0.6375,NA,NA,NA,0.3745,-0.3566,0.506,3
BIIB 021,0.6369,0.5388,0.3947,0.3702,0.3771,-0.4159,0.46354,0
Oxetane,0.6367,0.5925,0.5662,0.3605,0.4125,-0.3295,0.51368,0
IC 261,0.6363,0.5612,0.5856,0.3396,NA,-0.4408,0.530675,1
ZINC01050121,0.6363,0.4897,0.3813,0.435,0.4533,-0.325,0.47912,0
AKT Inhibitor IV,0.636,0.5859,0.4626,0.521,0.4456,-0.3519,0.53022,0
MLS006011051,0.6344,0.5977,0.4153,0.5813,0.432,-0.3567,0.5321400000000001,0
3-Methyladenine,0.6322,0.4075,NA,0.5696,NA,-0.4219,0.5364333333333333,2
Vanoxerine,0.632,0.477,0.5874,NA,0.4432,-0.3292,0.5349,1
