compound,azt,los,nib,quine,vir,similarity,meansim,nas
XL335,0.4609,0.3905,NA,NA,0.5132,-0.7142,0.45486666666666664,2
F1566-0341,0.4608,0.3795,0.4206,NA,0.5169,-0.5148,0.44445,1
BRD-K67118123,0.4608,NA,NA,0.3936,NA,-0.4918,0.4272,3
Tiagabine,0.4605,0.4499,0.3314,0.5315,0.4523,-0.4943,0.44512,0
TGX 221,0.4604,0.3262,0.4554,0.6734,0.4239,-0.4871,0.46786,0
ZINC101150009,0.4601,NA,0.4226,NA,NA,-0.4844,0.44135,3
Aminoglutethimide,0.46,0.3788,0.41,0.6261,0.5073,-0.6747,0.47644,0
"8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole",0.4593,0.3899,0.4011,0.7292,0.4796,-0.5612,0.49182,0
Resveratrol,0.4592,0.4374,0.3302,0.7926,0.4126,-0.4836,0.4864,0
Tosedostat,0.4592,0.4007,0.5509,0.5546,0.4462,-0.508,0.48231999999999997,0
Arachidonyl Trifluoromethylketone,0.4587,0.5558,0.5337,0.6843,0.5517,-0.4791,0.55684,0
Golvatinib (E7050),0.4586,0.4607,NA,NA,NA,-0.6115,0.45965,3
Ibrutinib (PCI-32765),0.4585,0.4719,0.3836,0.5481,0.3663,-0.7578,0.44568,0
RS-39604,0.4583,0.3512,NA,0.6867,NA,-0.5869,0.4987333333333333,2
"9-[3-(3,5-Dimethylpiperazin-1-yl)propyl]-9H-carbazole",0.4578,0.3819,0.4463,0.4252,NA,-0.6938,0.4278,1
Nortriptyline,0.4573,0.5204,0.4222,0.523,NA,-0.5567,0.480725,1
CCG-214295,0.4573,NA,0.5449,NA,0.5717,-0.645,0.5246333333333333,2
Ursolic acid,0.4573,0.4834,0.6335,0.5321,0.5119,-0.4809,0.52364,0
CHEMBL610781,0.4572,NA,0.4946,0.4873,0.4205,-0.4902,0.4649,1
ZINC04171744,0.4571,NA,NA,0.5605,0.4402,-0.4835,0.48593333333333333,2
BRD-A69421747,0.4563,0.3411,0.4588,NA,0.5023,-0.4936,0.439625,1
GW843682X,0.456,0.5508,0.52,0.7066,0.4857,-0.4866,0.54382,0
AC1MEVG9,0.4556,NA,NA,0.5301,0.4465,-0.6476,0.4774,2
BRD-K05562558,0.4555,NA,NA,0.3299,NA,-0.4847,0.39270000000000005,3
Primaquine,0.4553,0.5576,0.4344,0.544,0.5375,-0.4898,0.50576,0
BMS-777607,0.455,0.442,0.4458,0.8795,0.5947,-0.4943,0.5634,0
Cediranib,0.4545,0.4544,0.5222,0.511,0.3903,-0.743,0.46648,0
MLS002264467,0.4545,0.3793,0.3672,NA,0.3851,-0.4758,0.396525,1
CHEMBL2356468,0.4544,0.373,NA,NA,NA,-0.6357,0.4137,3
MLN-8054,0.4542,0.6576,0.4885,0.8161,0.5332,-0.4907,0.58992,0
Entinostat,0.4541,0.4418,0.4804,0.8585,0.5691,-0.4741,0.5607800000000001,0
WHI-P97,0.4537,0.5362,0.3218,0.6752,0.4238,-0.6121,0.48214,0
Papp,0.4534,NA,NA,0.3398,0.3597,-0.5559,0.38430000000000003,2
Pifithrin MU,0.4529,0.3596,0.4021,0.5702,0.495,-0.4799,0.45596000000000003,0
CHEMBL3188661,0.4525,0.4813,0.331,0.766,0.4581,-0.4934,0.49778,0
MLS000583951,0.4524,0.4838,0.5327,0.4568,0.4149,-0.5559,0.46812,0
CHEMBL2138962,0.4522,0.3527,0.3467,0.4981,NA,-0.5605,0.412425,1
CHEMBL2360276,0.4518,0.3787,NA,NA,0.3873,-0.5696,0.4059333333333333,2
Rosiglitazone,0.4511,0.4053,0.498,0.5946,0.4284,-0.4793,0.47548,0
C24H25CLFN5O3,0.4509,0.398,0.4303,0.667,0.4642,-0.5325,0.48208,0
TAK-715,0.4509,0.469,0.5225,0.6954,0.6481,-0.6081,0.55718,0
NO-ASA,0.4509,NA,0.3933,NA,0.4423,-0.7526,0.42883333333333334,2
Telmisartan,0.4508,0.4959,0.3934,0.7209,0.5508,-0.6098,0.5223599999999999,0
MLS000063258,0.4507,NA,NA,0.3538,0.3854,-0.5389,0.39663333333333334,2
Chloroxine,0.4507,NA,0.3908,0.5525,0.3548,-0.5116,0.4372,1
CHEMBL3186554,0.4505,NA,NA,0.6011,0.3574,-0.5021,0.4696666666666667,2
Vanoxerine,0.4502,NA,0.3715,0.3319,0.5006,-0.4782,0.41355,1
Iniparib,0.45,0.3639,NA,0.6087,0.3666,-0.5063,0.44730000000000003,1
INOSITOL,0.4499,NA,NA,0.5405,0.4195,-0.5604,0.46996666666666664,2
Cabazitaxel,0.4493,NA,0.4969,NA,0.3851,-0.4919,0.44376666666666664,2
4-Hydroxytamoxifen,0.449,0.3232,0.4347,0.7419,NA,-0.6589,0.48719999999999997,1
CGK733,0.449,0.5814,0.5297,0.5421,0.4064,-0.5113,0.5017199999999999,0
MLS003370625,0.448,0.6252,NA,0.333,0.3601,-0.6608,0.441575,1
Brazilin,0.448,0.3971,0.394,0.6146,0.3633,-0.504,0.4434,0
Cardamomin,0.4473,0.3328,NA,NA,0.5754,-0.9185,0.4518333333333333,2
Etanidazole,0.4473,NA,NA,0.5734,NA,-0.6213,0.51035,3
BRD-K35638681,0.4468,NA,NA,0.4587,NA,-0.4832,0.45275,3
CHEMBL2137269,0.4465,0.3299,0.4033,NA,NA,-0.4806,0.3932333333333333,2
LXR-623,0.4462,0.3659,0.4639,0.5531,0.5002,-0.4844,0.46586,0
KPT-330,0.4458,NA,0.3938,0.3779,0.5461,-0.5353,0.4409,1
"AKT Inhibitor V, Triciribine",0.4455,0.34,0.4318,NA,0.4188,-0.6632,0.409025,1
UNII-BXU45ZH6LI,0.4454,0.3845,0.502,0.5426,0.3689,-0.5121,0.44868,0
9-Cis retinol,0.445,0.4392,0.3511,0.64,0.5884,-0.4828,0.49274,0
MLS-0390851.0001,0.4448,NA,NA,0.5342,NA,-0.539,0.4895,3
CHEMBL2359857,0.4442,NA,NA,NA,0.3479,-0.57,0.39605,3
CHEMBL2358276,0.4438,NA,NA,0.5273,0.3523,-0.4795,0.4411333333333333,2
Triflupromazine,0.4436,0.4425,0.474,0.4983,0.3892,-0.543,0.44952,0
amcinonide,0.4435,0.4717,0.4692,0.6964,0.4811,-0.6082,0.5123800000000001,0
BS-181,0.4434,0.5416,0.3901,0.6162,0.3676,-0.5025,0.47178,0
Famotidine,0.4434,0.3611,NA,0.4931,0.3743,-0.6134,0.417975,1
triptolide,0.443,0.328,NA,0.5176,0.4561,-0.5406,0.436175,1
Bosutinib,0.4428,0.5675,0.5275,0.762,0.49370000000000003,-0.4746,0.5587,0
MLS000877024,0.4425,0.3398,NA,0.4839,NA,-0.4976,0.42206666666666665,2
Mocetinostat,0.4424,0.4163,0.3832,0.54990000000000006,0.5623,-0.4767,0.47082,0
AZD-8055,0.4423,0.4884,0.3953,0.6936,0.5852,-0.5081,0.52096,0
AS-605240,0.4412,0.3716,0.5359,0.7733,0.5441,-0.5621,0.53322,0
C30H33N3O5S,0.4409,0.401,0.4315,0.7245,0.4888,-0.483,0.49734,0
Tacalcitol,0.4408,0.6445,NA,0.5116,0.5482,-0.5116,0.5362750000000001,1
LDN 193189,0.4405,0.4767,0.5599,0.7262,0.5724,-0.4822,0.55514,0
SB271046,0.4404,0.42,0.3283,0.4127,NA,-0.6381,0.40035,1
Parthenolide,0.4397,0.3446,0.3573,0.4977,0.509,-0.5283,0.42966,0
CHEMBL2140612,0.4391,NA,NA,0.3369,NA,-0.4923,0.388,3
4L7B,0.439,0.5512,0.5712,0.7143,0.4509,-0.6295,0.54532,0
936890-98-1,0.4389,0.4862,0.5627,0.6303,0.4811,-0.4939,0.51984,0
Targinine,0.4386,0.4254,NA,0.5583,0.3518,-0.5955,0.443525,1
D-64406,0.4382,NA,NA,0.4027,NA,-0.49,0.42045,3
MLS000583956,0.4382,0.5071,0.6713,0.5735,0.4331,-0.4814,0.52464,0
Auranofin,0.438,0.5173,0.4271,0.6938,0.4772,-0.6191,0.51068,0
CAY10603,0.4374,0.5006,0.4193,0.717,0.3978,-0.5479,0.49442,0
SCHEMBL15422032,0.4371,NA,NA,NA,0.4549,-0.5382,0.446,3
SB590885,0.4371,0.5271,0.4997,0.669,0.5034,-0.4793,0.52726,0
CHEMBL1555451,0.4367,NA,NA,0.4326,NA,-0.7792,0.43465,3
Quizartinib,0.4365,0.4692,0.5808,0.7243,0.517,-0.4955,0.54556,0
MLS002264449,0.4363,NA,NA,0.4311,NA,-0.5331,0.4337,3
Vorinostat,0.436,0.4587,0.5266,0.669,0.4771,-0.4738,0.51348,0
Alvimopan (monohydrate),0.4353,0.3986,NA,0.4694,0.3446,-0.5285,0.411975,1
Zuclomiphene,0.4349,NA,0.5104,0.53,0.5758,-0.5208,0.512775,1
CHEMBL2135770,0.4346,0.3416,0.3707,0.6185,NA,-0.4765,0.44135,1
Ruxolitinib,0.4342,0.4193,0.8331,0.6108,0.4805,-0.4908,0.55558,0
1446-61-3,0.4338,NA,0.3968,NA,NA,-0.9199,0.4153,3
HMN-214,0.4328,0.5071,0.5866,0.6349,0.4298,-0.4775,0.51824,0
Sertraline HCl,0.4328,0.5037,0.3748,0.5455,0.3955,-0.5141,0.45046,0
BRD-K83816656,0.4326,0.3272,0.4539,0.3574,NA,-0.489,0.392775,1
SB239063,0.4324,0.3879,0.3631,0.4969,NA,-0.4881,0.420075,1
GR-127935,0.4321,0.4133,0.3976,0.4469,NA,-0.4988,0.422475,1
(Z)-Guggulsterone,0.4314,0.3274,NA,0.4381,0.4134,-0.5911,0.402575,1
MLS002264428,0.431,NA,NA,NA,0.4839,-0.5531,0.45745,3
ML162,0.4307,0.4232,0.6307,0.5968,0.4199,-0.5993,0.50026,0
CGP-12177,0.4306,NA,0.4254,0.4458,0.5487,-0.5514,0.46262499999999995,1
Fludarabine,0.4303,0.3653,0.3506,0.5183,NA,-0.7505,0.416125,1
Tioconazole,0.43,NA,NA,0.6584,0.5033,-0.5159,0.5305666666666666,2
MLS002264463,0.4299,NA,0.3667,NA,0.3594,-0.4948,0.38533333333333336,2
GW-5074,0.4299,0.504,0.6397,0.6612,0.5056,-0.5852,0.54808,0
Desipramine,0.4299,0.3651,NA,0.3487,NA,-0.5308,0.3812333333333333,2
ZINC00125569,0.4298,NA,NA,0.3295,NA,-0.6133,0.37965000000000004,3
Bapta-AM,0.4296,0.3474,0.3993,NA,0.4651,-0.6676,0.41035,1
AC1L99UL,0.4296,NA,NA,0.4056,NA,-0.6234,0.41759999999999997,3
BRD-A59145032,0.4291,NA,NA,NA,0.4281,-0.6658,0.4286,3
PCI-32765,0.429,0.4586,0.3789,0.5476,NA,-0.5417,0.453525,1
Chlorpromazine,0.4287,0.331,0.5059,0.429,NA,-0.4919,0.42365,1
F1061-0166,0.4284,0.4966,0.3649,0.3627,0.5937,-0.639,0.44926,0
PHA-793887,0.4283,0.4699,0.6133,0.5281,0.4776,-0.5094,0.50344,0
"2-(4-Chlorophenyl)-6-(methylthio)-4-oxo-3,4-dihydro-2H-1,3-thiazine-5-carbonitrile",0.4277,NA,NA,0.512,0.4528,-0.6082,0.46416666666666667,2
BIIB 021,0.4275,0.3989,0.4715,0.4444,0.5497,-0.4941,0.4584,0
N-[4-Chloro-3-(trifluoromethyl)phenyl]-2-ethoxybenzamide,0.4273,0.3786,0.5419,0.7131,0.3925,-0.6078,0.49068,0
"N-(4-Bromophenyl)-2-{[5-(2-chlorophenyl)-4-phenyl-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide",0.4273,0.6073,NA,NA,NA,-0.5143,0.5173,3
CHEMBL2136735,0.4271,0.5644,0.5204,0.506,0.3908,-0.6103,0.48174,0
CHEMBL258148,0.4271,0.4129,0.4655,0.6479,0.4368,-0.4934,0.47804,0
Linsitinib,0.4267,0.5253,0.5078,0.7906,0.3867,-0.4895,0.52742,0
"ICI-199,441",0.4265,NA,0.3263,0.3664,0.3969,-0.7322,0.379025,1
IN1345,0.4259,0.3933,0.3399,0.7296,0.5913,-0.5212,0.496,0
Salermide,0.4258,0.4576,0.6056,0.6835,0.4379,-0.4754,0.52208,0
STK219801,0.4258,0.4111,0.4091,0.7101,0.5198,-0.4765,0.49518,0
(-)-Tramadol,0.4251,0.5598,0.4959,0.6292,0.5728,-0.5142,0.5365599999999999,0
AK-968/11369213,0.4249,NA,0.3358,0.3482,0.613,-0.4835,0.430475,1
Buparlisib,0.4247,0.4983,0.6271,0.7347,0.4941,-0.4787,0.55578,0
Niclosamide,0.4245,0.4532,0.7083,0.6653,0.4514,-0.4755,0.54054,0
CGP-7930,0.4245,0.3976,NA,0.6285,NA,-0.6233,0.4835333333333333,2
SCHEMBL16226502,0.4242,0.5611,0.5347,0.6282,0.464,-0.4789,0.52244,0
EMF-SUMO1-39,0.4237,NA,0.3452,NA,0.5682,-0.487,0.44570000000000004,2
Ricolinostat,0.423,0.5047,0.3223,0.4938,0.6495,-0.5139,0.47866,0
SMR000217164,0.4225,0.4032,0.6186,0.4669,0.4186,-0.5145,0.46596,0
YM 201636,0.4225,0.5867,0.4461,0.7401,0.3748,-0.5256,0.51404,0
CVF-SUMO-7,0.4212,NA,0.3844,NA,NA,-0.5868,0.40280000000000005,3
MLS000583957,0.4211,0.455,0.5018,NA,0.4567,-0.5327,0.45865,1
R428,0.4209,NA,0.4108,0.3337,NA,-0.6275,0.3884666666666667,2
Meclizine,0.4207,0.426,NA,0.4035,0.4561,-0.6347,0.42657500000000004,1
MLS002264466,0.4206,NA,0.3454,0.3448,0.3812,-0.6982,0.373,1
Carnosol,0.4205,NA,NA,0.4917,NA,-0.6926,0.4561,3
Piplartine,0.4202,0.4634,0.44,0.5628,0.4687,-0.5364,0.47102,0
NVP-AUY922,0.42,0.6997,0.4988,0.8556,0.4975,-0.4738,0.59432,0
Broad-Sai-424,0.4197,0.3793,NA,0.5868,0.4638,-0.6183,0.46240000000000003,1
Fipronil,0.4196,0.5074,0.338,0.4552,0.5777,-0.514,0.45958,0
SCHEMBL5945809,0.4189,NA,NA,0.6225,NA,-0.5105,0.5207,3
RG2833 (RGFP109),0.4188,NA,0.5415,0.5718,0.4215,-0.5293,0.4884,1
Thioridazine,0.4185,0.3457,0.4838,0.8391,0.4279,-0.4747,0.503,0
HEMICHOLINIUM-3,0.4176,NA,NA,0.4909,0.3258,-0.5767,0.4114333333333333,2
SR 33805 oxalate,0.4173,0.3595,NA,0.6398,0.3869,-0.6158,0.450875,1
MLS002264403,0.4172,NA,0.3474,0.5603,NA,-0.4808,0.4416333333333333,2
Calcitriol,0.4171,0.3863,0.3602,0.5369,0.4562,-0.6212,0.43134,0
"2-Phenylethyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",0.4168,0.3372,NA,0.4797,0.368,-0.5123,0.40042500000000003,1
SJ 172550,0.4163,0.5856,0.3274,0.5144,0.3418,-0.6103,0.4371,0
Penfluridol,0.4162,0.4905,0.5668,0.5683,0.5315,-0.4754,0.51466,0
CHEMBL2131985,0.416,NA,0.4689,0.5998,NA,-0.7453,0.4949,2
Dexfenfluramine,0.4158,0.3768,NA,0.4365,0.5011,-0.6163,0.43255,1
Metronidazole,0.4157,0.383,NA,0.3657,0.576,-0.4862,0.4351,1
CHEMBL2135524,0.4156,NA,0.4,NA,NA,-0.4789,0.40780000000000005,3
CGP71683A,0.4156,NA,0.3542,NA,0.3393,-0.5093,0.36970000000000003,2
Quisinostat,0.4155,0.3236,NA,0.527,0.374,-0.5854,0.410025,1
MLS002264465,0.415,0.3971,NA,0.3525,NA,-0.496,0.3882,2
Pinacidil,0.4148,NA,0.3521,0.5284,0.4113,-0.4883,0.42665,1
PHA-665752,0.4148,0.5703,0.4779,0.6421,0.4627,-0.5022,0.51356,0
noscapine,0.4148,0.4844,0.3273,0.6033,0.4263,-0.593,0.45122,0
BRD-K51556300-001-01-9,0.4144,0.3785,NA,0.7553,NA,-0.4741,0.5160666666666667,2
CHEMBL1673039,0.4144,0.5299,0.4505,0.523,0.5737,-0.5002,0.4983,0
"O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE",0.4142,NA,NA,0.4643,NA,-0.7235,0.43925000000000003,3
Clofazimine,0.4142,0.4526,NA,0.63,0.403,-0.498,0.47495,1
Promazine,0.4141,0.4722,0.3958,0.7321,0.505,-0.5221,0.50384,0
"(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one",0.4141,0.509,0.3758,0.5425,0.5048,-0.4795,0.46924,0
Rivaroxaban,0.414,0.5763,NA,0.6182,0.4377,-0.4828,0.51155,1
TH02453-036-P1,0.4137,0.3755,0.521,0.6313,0.3792,-0.6385,0.46414,0
Trichostatin,0.4137,0.3737,NA,0.6045,0.3902,-0.5061,0.445525,1
RS504393,0.4132,0.4108,0.3275,0.4435,0.3526,-0.6727,0.38952000000000003,0
Fisetinidol,0.4131,NA,NA,0.3578,NA,-0.6006,0.38545,3
Androstenedone,0.413,NA,NA,0.5769,0.4448,-0.6008,0.4782333333333333,2
ITK Inhibitor,0.413,0.4665,0.5127,0.6603,0.4511,-0.6373,0.50072,0
7-Nitroindazole,0.4129,0.4334,0.5048,NA,0.5167,-0.5016,0.46695000000000003,1
MLS002264453,0.4129,NA,0.374,0.4617,0.4713,-0.5418,0.429975,1
CHEMDIV1_009700,0.4125,0.4001,0.3347,0.5535,NA,-0.6153,0.4252,1
NSC643180,0.4125,NA,NA,NA,0.4203,-0.5322,0.4164,3
KW-2449,0.4122,0.4085,0.4886,0.7984,0.4856,-0.4784,0.51866,0
Prazosin,0.4121,0.3452,0.3337,0.495,NA,-0.6105,0.3965,1
Triclosan,0.4119,0.5175,0.3515,0.5166,0.3511,-0.4922,0.42972,0
SC_I_004,0.4116,NA,NA,0.4265,0.4048,-0.6946,0.4143,2
Scriptaid,0.4115,0.341,NA,NA,NA,-0.5067,0.37625,3
NCGC00346967-01,0.4113,0.4579,0.3605,0.6499,0.4516,-0.4936,0.46624,0
Trifluoperazine,0.4111,0.6401,0.5874,0.6659,0.4943,-0.5009,0.55976,0
Veliparib,0.4111,0.5405,0.4606,0.8122,0.4815,-0.4898,0.54118,0
Sertraline,0.4098,0.3617,NA,0.6659,NA,-0.4829,0.47913333333333336,2
Cladribine,0.4097,0.3783,0.6422,0.587,0.3766,-0.5486,0.47876,0
TyrphostinAG835,0.4097,NA,NA,0.6036,NA,-0.5951,0.50665,3
CAY10618,0.4095,NA,NA,0.5269,0.3875,-0.5439,0.4413,2
Afatinib,0.4095,0.3656,0.4313,0.4816,0.4515,-0.7327,0.4279,0
Secnidazole,0.4093,0.5352,0.3358,0.4573,0.5003,-0.6567,0.44758,0
XAV 939,0.409,0.357,0.5717,0.8812,0.4868,-0.5933,0.54114,0
Perhexiline,0.409,0.4963,0.5204,0.685,0.4661,-0.4961,0.51536,0
Amuvatinib,0.4088,0.4237,0.3642,0.6559,0.549,-0.49,0.48032,0
MLS002264468,0.4086,NA,0.3844,NA,0.4927,-0.6646,0.4285666666666667,2
BRD-U86222656,0.4085,NA,0.4688,0.4175,NA,-0.6215,0.4316,2
Cisatracurium Besylate,0.4085,0.406,NA,0.7124,NA,-0.6261,0.5089666666666667,2
Amitriptyline,0.4083,0.4298,0.3666,0.7216,0.4623,-0.5,0.47772,0
Capsaicin,0.4081,0.4249,0.4541,0.8271,0.3654,-0.5553,0.49591999999999997,0
BRD-K21918725,0.4078,NA,NA,0.4433,NA,-0.6988,0.42555,3
MLS000038113,0.4078,NA,0.4025,NA,0.3857,-0.505,0.39866666666666667,2
Vardenafil,0.4071,0.4219,0.3261,0.5598,0.365,-0.6375,0.41598,0
Disulfiram,0.4069,0.3356,0.3524,0.5299,0.3552,-0.5117,0.396,0
Metoclopramide,0.4067,0.364,NA,0.4337,0.4103,-0.475,0.403675,1
SCHEMBL15422156,0.4066,0.4611,0.4019,0.4614,0.3999,-0.4784,0.42618,0
PK-11195,0.4063,0.3983,0.4408,0.6989,0.608,-0.5696,0.51046,0
Terfenadine,0.4063,NA,0.4861,NA,NA,-0.5532,0.4462,3
Tyrphostin AG-494,0.4057,0.3999,NA,0.6254,0.4321,-0.5099,0.465775,1
BI 78D3,0.4057,0.4301,NA,NA,0.3712,-0.7267,0.4023333333333333,2
Maprotiline,0.4056,0.3277,0.4955,0.6523,0.3856,-0.479,0.45334,0
BRD-A77864279,0.4053,NA,NA,0.4034,0.3315,-0.5063,0.38006666666666666,2
CHEMBL3182395,0.4052,0.3309,0.4089,0.7016,0.3634,-0.634,0.442,0
MLS001065838,0.4052,NA,0.3667,0.3686,NA,-0.5104,0.38016666666666665,2
SGI-1776,0.4051,0.5408,0.4739,0.62,0.4971,-0.5434,0.5073799999999999,0
CHEMBL2358729,0.4049,NA,0.376,0.3396,0.4723,-0.6186,0.3982,1
BRD-K41335306,0.4047,0.5339,NA,0.4329,0.3689,-0.6723,0.43510000000000004,1
Menadione,0.4047,0.584,0.6369,0.5063,0.4491,-0.4865,0.5162,0
Linifanib,0.4044,0.4822,0.6499,0.7602,0.6402,-0.4843,0.58738,0
CHEMBL318111,0.4044,NA,0.3817,0.6969,0.3835,-0.5346,0.46662499999999996,1
Cyclosporin A,0.4043,0.5674,NA,0.5211,0.4355,-0.476,0.48207500000000003,1
Miconazole,0.404,0.4202,NA,0.6305,0.3822,-0.5236,0.459225,1
Indinavir,0.404,0.4298,0.4249,0.4539,NA,-0.5587,0.42815000000000003,1
CHEMBL1367741,0.4038,0.3241,0.4507,NA,0.5048,-0.5392,0.42085,1
MLS002703099,0.4036,0.3246,0.3423,NA,0.4806,-0.6446,0.387775,1
5-(6-Aminopurin-9-yl)-2-methyltetrahydrofuran-3-ol,0.4034,0.4726,NA,0.6345,0.5669,-0.5047,0.51935,1
301836-43-1,0.4033,0.4608,0.5946,0.6759,0.4776,-0.4949,0.52244,0
Zosuquidar,0.4027,0.5153,NA,0.4679,NA,-0.5069,0.46196666666666664,2
Rottlerin,0.4026,0.4539,0.6646,0.5772,0.4625,-0.4874,0.5121600000000001,0
BL003-049-HDAC3,0.4024,0.6555,0.326,0.5033,0.3766,-0.5126,0.45276,0
GW441756X,0.4023,0.3654,0.3872,0.4639,NA,-0.4769,0.4047,1
Imatinib,0.402,0.5303,0.3974,0.5913,0.5268,-0.4892,0.48956,0
BRD-K41700431,0.4012,NA,NA,NA,0.3562,-0.4988,0.37870000000000004,3
GSK-3 Inhibitor IX,0.4009,0.4971,0.617,0.7345,0.4982,-0.487,0.54954,0
PLX-4720,0.4008,0.5115,0.4586,0.618,0.3876,-0.519,0.4753,0
5-Nitroso-8-cinnolinol,0.4007,0.5218,0.3617,0.3701,0.6569,-0.6833,0.46224000000000004,0
Y-39983,0.4007,0.578,0.6202,0.6257,0.4633,-0.4785,0.53758,0
CT-200783,0.4007,NA,0.3534,0.473,0.3569,-0.5064,0.396,1
BRD-K75971499,0.4005,NA,NA,NA,0.4607,-0.6969,0.4306,3
Osimertinib,0.4005,0.4623,0.3802,0.7404,0.4521,-0.5059,0.4871,0
ST019365,0.4003,0.3278,NA,0.4557,0.3499,-0.7296,0.383425,1
KUC103882,0.4002,NA,NA,NA,0.4095,-0.6986,0.40485,3
MLS006011051,0.4002,0.3506,0.3904,0.6131,0.5245,-0.4972,0.45576,0
Genistein,0.3999,0.5585,0.45,0.5372,0.4777,-0.4942,0.48466,0
MLS000094939,0.3996,0.3373,0.5374,NA,0.5894,-0.4767,0.46592500000000003,1
Nilotinib,0.3995,0.5326,0.5615,0.8084,0.4745,-0.4812,0.5553,0
Valproic acid,0.3995,0.3283,0.3998,0.5126,0.5071,-0.6142,0.42946,0
Enclomiphene,0.3995,0.4919,0.4664,0.5398,0.3596,-0.4821,0.45144,0
Tyrphostin 1,0.3987,0.3959,NA,0.5688,0.4504,-0.5133,0.45345,1
K-115,0.3985,0.4912,0.4025,0.8055,0.4422,-0.6117,0.50798,0
Venlafaxine,0.3985,0.3267,NA,0.6983,0.4153,-0.7112,0.4597,1
CHEMBL2381524,0.3984,0.3497,NA,0.662,0.3743,-0.5547,0.4461,1
BRD-K60067222,0.3983,NA,0.385,NA,0.388,-0.4958,0.39043333333333335,2
ZINC01045466,0.3982,NA,0.3301,0.6634,0.3494,-0.8851,0.43527499999999997,1
AMSACRINE,0.398,0.5774,0.3778,0.5032,NA,-0.4836,0.4641,1
WYE 125132,0.398,0.5253,0.416,0.7375,0.5153,-0.4834,0.51842,0
Masitinib,0.3978,0.4843,0.3985,0.5589,0.4405,-0.4897,0.456,0
MLS002473640,0.3975,NA,NA,NA,0.4156,-0.5378,0.40655,3
"Triazine Scaffold, 33",0.3967,0.4511,0.4757,0.8019,NA,-0.5192,0.53135,1
CHIR-99021,0.3964,0.5373,0.5188,0.5983,0.4267,-0.4775,0.4955,0
QS-11,0.3962,0.3695,0.5642,0.5454,0.5113,-0.6384,0.47732,0
NSC95397,0.3962,0.3626,0.6382,0.4713,0.4954,-0.4859,0.47274,0
SMR000798352,0.3961,0.3237,0.3698,0.6717,NA,-0.6994,0.44032499999999997,1
Thiethylperazine,0.3958,0.3908,0.5907,0.3438,NA,-0.671,0.43027499999999996,1
VGX-1027,0.3958,NA,NA,0.639,0.4642,-0.4987,0.49966666666666665,2
ST-4062971,0.3953,NA,0.3361,0.4314,0.5192,-0.7392,0.4205,1
MLS000038106,0.3947,0.3616,0.538,0.5531,0.4698,-0.5184,0.46344,0
BRD-K76938712,0.3944,NA,NA,0.4819,NA,-0.4976,0.43815,3
Quinidine Gluconate,0.3943,NA,0.3577,0.5332,0.3958,-0.7731,0.42025,1
NU-7441,0.3941,0.5722,0.4977,0.5011,0.4773,-0.4762,0.48848,0
CHEMBL12760,0.3938,0.3768,NA,0.4167,NA,-0.4959,0.39576666666666666,2
Nordihydroguaiaretic acid,0.3937,0.4452,0.3238,NA,0.6499,-0.4886,0.45315,1
CHEMBL2360506,0.3928,0.3471,0.3854,NA,NA,-0.5012,0.3751,2
MLS002264451,0.3927,0.3836,0.3396,NA,0.4006,-0.6071,0.379125,1
BRD-K65904652,0.3926,0.3338,0.4057,0.4104,0.4008,-0.4913,0.38866,0
AZD-8330,0.3925,0.6133,0.5245,0.5831,0.4473,-0.6021,0.5121399999999999,0
Tivozanib,0.392,0.5223,0.4498,0.6934,0.364,-0.49370000000000003,0.4843,0
NCGC00170203-01,0.392,NA,0.3573,0.428,0.3469,-0.7383,0.38105,1
SCHEMBL10061624,0.3918,0.3422,0.3669,NA,0.3235,-0.7723,0.35609999999999997,1
Quinidine,0.3916,0.3298,0.3482,NA,0.3507,-0.6161,0.35507500000000003,1
RS-23597-190,0.3915,NA,NA,0.6484,NA,-0.546,0.51995,3
MLS000583963,0.3913,0.3624,0.5085,NA,0.3658,-0.5876,0.407,1
MLS003448149,0.3907,NA,0.3241,NA,0.378,-0.4869,0.3642666666666667,2
Fenoldopam,0.3906,0.4095,NA,0.4806,0.4939,-0.5569,0.44365,1
Dexniguldipine,0.3903,0.335,0.3756,0.6604,0.4627,-0.6125,0.4448,0
IN1434,0.3899,0.4806,NA,0.5115,NA,-0.5783,0.46066666666666667,2
SCHEMBL16980224,0.3898,0.5146,0.5423,0.7602,0.54990000000000006,-0.4785,0.55136,0
Securinine,0.3897,0.3649,NA,0.51,NA,-0.6305,0.4215333333333333,2
Phorbol 12-myristate-13-acetate,0.3895,0.4639,0.614,0.7246,0.4924,-0.4838,0.53688,0
BSPBIO_001592,0.3894,0.3519,0.4142,NA,0.4307,-0.504,0.39655,1
