threshold,fda_status,compound,num
0.85,non_fda,"3,7-Bis(dimethylamino)phenothiazin-5-ium",3
0.85,non_fda,301836-43-1,3
0.85,non_fda,"4-(3-Ethyl[1,2,4]triazolo[3,4-b][1,3,4]thiadiazol-6-yl)aniline",3
0.85,non_fda,4-Deoxyuridine,3
0.85,non_fda,4-Hydroxy-retinoic acid,3
0.85,non_fda,423735-93-7,3
0.85,non_fda,5-Nitroso-8-cinnolinol,3
0.85,non_fda,"5,6-Dichlorobenzimidazole riboside",3
0.85,non_fda,501919-59-1,3
0.85,non_fda,6-(4-Hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoic acid,3
0.85,non_fda,"6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate",3
0.85,non_fda,761437-28-9,3
0.85,non_fda,844499-71-4,3
0.85,non_fda,848193-68-0,3
0.85,non_fda,88495-63-0,3
0.85,non_fda,"9-Fluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione",3
0.85,non_fda,936890-98-1,3
0.85,non_fda,ABT737,3
0.85,non_fda,AC1L1IKY,3
0.85,non_fda,AC1LIQPX,3
0.85,non_fda,AC1MEVG9,3
0.85,non_fda,AC1MJ3VH,3
0.85,non_fda,AC1MSUFC,3
0.85,non_fda,AC1NPD0F,3
0.85,non_fda,AC1NUE3V,3
0.85,non_fda,AC1NWAML,3
0.85,non_fda,AC1NWAOX,3
0.85,non_fda,AC1NWAPO,3
0.85,non_fda,AC1NWAPU,3
0.85,non_fda,AC1NWAQV,3
0.85,non_fda,AC1NXRFO,3
0.85,non_fda,AC1O7M2R,3
0.85,non_fda,AC1O9X68,3
0.85,non_fda,AC1OA39F,3
0.85,non_fda,AC1OCDAW,3
0.85,non_fda,AG 14361,3
0.85,non_fda,AKT Inhibitor IV,3
0.85,non_fda,"AKT Inhibitor V, Triciribine",3
0.85,non_fda,AKT Inhibitor VIII,3
0.85,non_fda,AMG-517,3
0.85,non_fda,AMG-9810,3
0.85,non_fda,AN-465/42886295,3
0.85,non_fda,AS-605240,3
0.85,non_fda,AS601245,3
0.85,non_fda,ASN 04482516,3
0.85,non_fda,ASN 04482680,3
0.85,non_fda,AT-7519,3
0.85,non_fda,AT-9283,3
0.85,non_fda,AT13387,3
0.85,non_fda,Aurora A Inhibitor I,3
0.85,non_fda,AV-412 (free base),3
0.85,non_fda,AZD 1480,3
0.85,non_fda,AZD-1152-HQPA,3
0.85,non_fda,AZD-1775,3
0.85,non_fda,AZD-6482,3
0.85,non_fda,AZD1208,3
0.85,non_fda,AZD4547,3
0.85,non_fda,AZD7545,3
0.85,non_fda,BAS 04938498,3
0.85,non_fda,BAY-117821,3
0.85,non_fda,BCB03_000082,3
0.85,non_fda,BG-51,3
0.85,non_fda,BGT-226,3
0.85,non_fda,BIX01294,3
0.85,non_fda,BL003-049-HDAC3,3
0.85,non_fda,BML-259,3
0.85,non_fda,BMS-299897,3
0.85,non_fda,BMS-345541,3
0.85,non_fda,BMS-387032,3
0.85,non_fda,BMS-536924,3
0.85,non_fda,BMS-777607,3
0.85,non_fda,BMY-14802,3
0.85,non_fda,BRD-A07407288,3
0.85,non_fda,BRD-A24396574-001-01-5,3
0.85,non_fda,BRD-A69951442-001-01-3,3
0.85,non_fda,BRD-A81936046,3
0.85,non_fda,BRD-A99911370,3
0.85,non_fda,BRD-K00381581,3
0.85,non_fda,BRD-K01425431,3
0.85,non_fda,BRD-K01621458,3
0.85,non_fda,BRD-K07918661,3
0.85,non_fda,BRD-K11533227,3
0.85,non_fda,BRD-K19677752,3
0.85,non_fda,BRD-K23985857,3
0.85,non_fda,BRD-K24748809,3
0.85,non_fda,BRD-K28431278,3
0.85,non_fda,BRD-K31427141,3
0.85,non_fda,BRD-K32581454-001-01-5,3
0.85,non_fda,BRD-K33780441,3
0.85,non_fda,BRD-K35193330,3
0.85,non_fda,BRD-K42573370-001-01-1,3
0.85,non_fda,BRD-K45843042,3
0.85,non_fda,BRD-K51556300-001-01-9,3
0.85,non_fda,BRD-K52797126,3
0.85,non_fda,BRD-K54335715,3
0.85,non_fda,BRD-K70399291,3
0.85,non_fda,BRD-K74318028,3
0.85,non_fda,BRD-K75693278,3
0.85,non_fda,BRD-K78559095,3
0.85,non_fda,BRD-K80171496,3
0.85,non_fda,BRD-K81417919,3
0.85,non_fda,BRD-K84022666,3
0.85,non_fda,BRD-K87536251,3
0.85,non_fda,BRD-K90543092-001-01-2,3
0.85,non_fda,BRD-K94412749,3
0.85,non_fda,BRD-K97924168,3
0.85,non_fda,BRD32048,3
0.85,non_fda,Broad-Sai-045,3
0.85,non_fda,BSPBIO_000981,3
0.85,non_fda,BSPBIO_001542,3
0.85,non_fda,BSPBIO_001592,3
0.85,non_fda,BX-795,3
0.85,non_fda,C-Fms Inhibitor,3
0.85,non_fda,C19H19FN4O3,3
0.85,non_fda,C21H27N7O3,3
0.85,non_fda,C24H25CLFN5O3,3
0.85,non_fda,C30H33N3O5S,3
0.85,non_fda,CBIOL_001848,3
0.85,non_fda,CC-401,3
0.85,non_fda,CDK9 Inhibitor,3
0.85,non_fda,CEP-37440,3
0.85,non_fda,CGK733,3
0.85,non_fda,CGP 60474,3
0.85,non_fda,CGS 20625,3
0.85,non_fda,CGS-15943,3
0.85,non_fda,CHEMBL1242477,3
0.85,non_fda,CHEMBL1271322,3
0.85,non_fda,CHEMBL1374544,3
0.85,non_fda,CHEMBL1434137,3
0.85,non_fda,CHEMBL1552755,3
0.85,non_fda,CHEMBL1673039,3
0.85,non_fda,CHEMBL179288,3
0.85,non_fda,CHEMBL1950303,3
0.85,non_fda,CHEMBL2132289,3
0.85,non_fda,CHEMBL2133926,3
0.85,non_fda,CHEMBL2136735,3
0.85,non_fda,CHEMBL2139291,3
0.85,non_fda,CHEMBL214378,3
0.85,non_fda,CHEMBL2333346,3
0.85,non_fda,CHEMBL2354536,3
0.85,non_fda,CHEMBL2355586,3
0.85,non_fda,CHEMBL2358826,3
0.85,non_fda,CHEMBL2359798,3
0.85,non_fda,CHEMBL2359886,3
0.85,non_fda,CHEMBL2360603,3
0.85,non_fda,CHEMBL258148,3
0.85,non_fda,CHEMBL277800,3
0.85,non_fda,CHEMBL3182405,3
0.85,non_fda,CHEMBL3188661,3
0.85,non_fda,CHEMBL3189080,3
0.85,non_fda,CHEMBL3347630,3
0.85,non_fda,CHEMBL3400874,3
0.85,non_fda,CHEMBL399379,3
0.85,non_fda,CHEMBL416418,3
0.85,non_fda,CHEMBL453376,3
0.85,non_fda,CHEMBL585951,3
0.85,non_fda,CHIR-265,3
0.85,non_fda,CID 53338799,3
0.85,non_fda,CID-2858522,3
0.85,non_fda,CID755673,3
0.85,non_fda,COL-3,3
0.85,non_fda,COT Inhibitor-2,3
0.85,non_fda,COT-10B,3
0.85,non_fda,CT-200783,3
0.85,non_fda,CX-5461,3
0.85,non_fda,Dantrolene-13C3,3
0.85,non_fda,DR 2313,3
0.85,non_fda,F1061-0166,3
0.85,non_fda,FGIN1-27,3
0.85,non_fda,FK888,3
0.85,non_fda,FR-180204,3
0.85,non_fda,FTI276,3
0.85,non_fda,GDC-0980 (RG7422),3
0.85,non_fda,GR-79236,3
0.85,non_fda,GSK 1059615,3
0.85,non_fda,GSK 525762A,3
0.85,non_fda,GSK-1070916,3
0.85,non_fda,GSK-1904529A,3
0.85,non_fda,GSK-2334470,3
0.85,non_fda,GSK-3 Inhibitor II,3
0.85,non_fda,GSK-3 Inhibitor IX,3
0.85,non_fda,GW-9662,3
0.85,non_fda,GW501516,3
0.85,non_fda,GW620972X,3
0.85,non_fda,GW843682X,3
0.85,non_fda,"HDACi1,2+3_mix",3
0.85,non_fda,HG-14-10-04,3
0.85,non_fda,HG-9-91-01,3
0.85,non_fda,HG6-64-1,3
0.85,non_fda,HLI-373,3
0.85,non_fda,Hoechst 33258,3
0.85,non_fda,HY-11007,3
0.85,non_fda,"ICI 192,605",3
0.85,non_fda,IN1054,3
0.85,non_fda,IN1549,3
0.85,non_fda,ITK Inhibitor,3
0.85,non_fda,JLK-6,3
0.85,non_fda,JNJ-38877605,3
0.85,non_fda,KU0060648,3
0.85,non_fda,KUC104254,3
0.85,non_fda,KUC105999N,3
0.85,non_fda,KUC111774N,3
0.85,non_fda,KW-2449,3
0.85,non_fda,L 2167,3
0.85,non_fda,L-690330,3
0.85,non_fda,LCQ-908,3
0.85,non_fda,LGX818,3
0.85,non_fda,LY 2183240,3
0.85,non_fda,LY-294002,3
0.85,non_fda,LY2090314,3
0.85,non_fda,LY2157299,3
0.85,non_fda,LY2784544,3
0.85,non_fda,LY2801653,3
0.85,non_fda,M3M3FBS,3
0.85,non_fda,MEGXM0_000348,3
0.85,non_fda,MEGXP0_000778,3
0.85,non_fda,MGCD-265,3
0.85,non_fda,MK-2206,3
0.85,non_fda,MK-2866 (GTx-024),3
0.85,non_fda,ML162,3
0.85,non_fda,ML213,3
0.85,non_fda,MLN-0128,3
0.85,non_fda,MLN-8054,3
0.85,non_fda,MLS-0435531.0001,3
0.85,non_fda,MLS-0435555.0001,3
0.85,non_fda,MLS000038113,3
0.85,non_fda,MLS000089581,3
0.85,non_fda,MLS000562366,3
0.85,non_fda,MLS000583375,3
0.85,non_fda,MLS000583963,3
0.85,non_fda,MLS000589843,3
0.85,non_fda,MLS000778276,3
0.85,non_fda,MLS001065830,3
0.85,non_fda,MLS001116134,3
0.85,non_fda,MLS001173269,3
0.85,non_fda,MLS001207806,3
0.85,non_fda,MLS002222336,3
0.85,non_fda,MLS002276503,3
0.85,non_fda,MLS002548990,3
0.85,non_fda,MLS002554296,3
0.85,non_fda,MLS002699913,3
0.85,non_fda,MLS002725680,3
0.85,non_fda,MLS003179196,3
0.85,non_fda,MLS003337114,3
0.85,non_fda,MLS003650115,3
0.85,non_fda,MLS006011051,3
0.85,non_fda,MST-312,3
0.85,non_fda,N6022,3
0.85,non_fda,N9-Isopropylolomoucine,3
0.85,non_fda,NCGC00011767,3
0.85,non_fda,NCGC00011940,3
0.85,non_fda,NCGC00167821-01,3
0.85,non_fda,NCGC00172397-01,3
0.85,non_fda,NMS-1286937,3
0.85,non_fda,NS1619,3
0.85,non_fda,NSC25485,3
0.85,non_fda,NU-7026,3
0.85,non_fda,NU1025,3
0.85,non_fda,NUTLIN 3,3
0.85,non_fda,OSI-027,3
0.85,non_fda,OSI-930,3
0.85,non_fda,OTSSP167,3
0.85,non_fda,PCI-32765,3
0.85,non_fda,PD-173074,3
0.85,non_fda,PD-98059,3
0.85,non_fda,PF 3845,3
0.85,non_fda,PF-03758309,3
0.85,non_fda,PF-03814735,3
0.85,non_fda,PF-04217903,3
0.85,non_fda,PF-562271,3
0.85,non_fda,PF431396,3
0.85,non_fda,PF477736,3
0.85,non_fda,PFI-1,3
0.85,non_fda,PHA-767491,3
0.85,non_fda,PHA-793887,3
0.85,non_fda,Phorbol 12-myristate-13-acetate,3
0.85,non_fda,PI-103,3
0.85,non_fda,PIK 75,3
0.85,non_fda,PIK-93,3
0.85,non_fda,PJ34,3
0.85,non_fda,PK-11195,3
0.85,non_fda,PKC Beta Inhibitor,3
0.85,non_fda,PNU-74654,3
0.85,non_fda,PP-30,3
0.85,non_fda,PS-1145,3
0.85,non_fda,PX 12,3
0.85,non_fda,QL47,3
0.85,non_fda,Quinoxaline1,3
0.85,non_fda,REV-5901,3
0.85,non_fda,RG 108,3
0.85,non_fda,RG2833 (RGFP109),3
0.85,non_fda,RO 04-6790,3
0.85,non_fda,RO 90-7501,3
0.85,non_fda,RO-281675,3
0.85,non_fda,RO4987655,3
0.85,non_fda,RS-127445,3
0.85,non_fda,RU-24969,3
0.85,non_fda,SA-1459849,3
0.85,non_fda,SA-1921617,3
0.85,non_fda,SA-1925996,3
0.85,non_fda,SA-245650,3
0.85,non_fda,SA-423131,3
0.85,non_fda,SA-426029,3
0.85,non_fda,SA-97378,3
0.85,non_fda,"SB 203580, SULFONE",3
0.85,non_fda,SB-203580,3
0.85,non_fda,SB-216763,3
0.85,non_fda,SB-218078,3
0.85,non_fda,SB-431542,3
0.85,non_fda,SB225002,3
0.85,non_fda,SB239063,3
0.85,non_fda,SB415286,3
0.85,non_fda,SB525334,3
0.85,non_fda,SB590885,3
0.85,non_fda,SB743921,3
0.85,non_fda,SCH-23390,3
0.85,non_fda,SCHEMBL10028379,3
0.85,non_fda,SCHEMBL14379041,3
0.85,non_fda,SCHEMBL15556278,3
0.85,non_fda,SCHEMBL1564574,3
0.85,non_fda,SCHEMBL16065773,3
0.85,non_fda,SCHEMBL16226502,3
0.85,non_fda,SCHEMBL16980224,3
0.85,non_fda,SCHEMBL16980374,3
0.85,non_fda,SCHEMBL16984306,3
0.85,non_fda,SCHEMBL17497408,3
0.85,non_fda,SCHEMBL17497626,3
0.85,non_fda,SCHEMBL3958507,3
0.85,non_fda,SCHEMBL570779,3
0.85,non_fda,SCHEMBL6874948,3
0.85,non_fda,"SIN-1, Hydrochloride",3
0.85,non_fda,SKF96365,3
0.85,non_fda,SMR000074300,3
0.85,non_fda,SMR000075319,3
0.85,non_fda,SMR000144819,3
0.85,non_fda,SMR000146610,3
0.85,non_fda,SMR000390896,3
0.85,non_fda,SMR000651449,3
0.85,non_fda,SMR001317659,3
0.85,non_fda,SNS-314,3
0.85,non_fda,SNX-2112 (PF-04928473),3
0.85,non_fda,SPECTRUM_000011,3
0.85,non_fda,SPECTRUM_000224,3
0.85,non_fda,SPECTRUM_001319,3
0.85,non_fda,SPECTRUM_001645,3
0.85,non_fda,SPECTRUM2_000920,3
0.85,non_fda,SR-2640,3
0.85,non_fda,SR57227A,3
0.85,non_fda,ST-4062971,3
0.85,non_fda,ST019386,3
0.85,non_fda,ST072947,3
0.85,non_fda,ST50764508,3
0.85,non_fda,STK064652,3
0.85,non_fda,STK219801,3
0.85,non_fda,STK249718,3
0.85,non_fda,SU 11274,3
0.85,non_fda,SU-11652,3
0.85,non_fda,SU4312,3
0.85,non_fda,SUGA1_016079,3
0.85,non_fda,T6129388,3
0.85,non_fda,TAE-684,3
0.85,non_fda,TAK-242,3
0.85,non_fda,TAK-285,3
0.85,non_fda,TAK-715,3
0.85,non_fda,TAK-733,3
0.85,non_fda,TCB2,3
0.85,non_fda,TGX 221,3
0.85,non_fda,TGX-115,3
0.85,non_fda,TH-302,3
0.85,non_fda,THZ-2-98-01,3
0.85,non_fda,TIE2 Kinase Inhibitor,3
0.85,non_fda,TL_HRAS26,3
0.85,non_fda,TOCRIS-0930,3
0.85,non_fda,TORIN-2,3
0.85,non_fda,TORIN1,3
0.85,non_fda,TSU-68,3
0.85,non_fda,TWS 119,3
0.85,non_fda,UB-165,3
0.85,non_fda,UNC 669,3
0.85,non_fda,UNII-U7RWT9J78O,3
0.85,non_fda,VE-821,3
0.85,non_fda,VER 155008,3
0.85,non_fda,VX-11E,3
0.85,non_fda,VX-745,3
0.85,non_fda,WH-4-025,3
0.85,non_fda,WYE 125132,3
0.85,non_fda,WZ3105,3
0.85,non_fda,XAV 939,3
0.85,non_fda,YL-53,3
0.85,non_fda,YM 201636,3
0.85,non_fda,ZINC01050121,3
0.85,non_fda,ZINC01792951,3
0.85,non_fda,ZINC02419385,3
0.85,non_fda,ZINC77024257,3
0.85,non_fda,ZK-93423,3
0.85,non_fda,ZSTK 474,3
1,fda,(-)-Tramadol,3
1,fda,"(13S)-3-Hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one",3
1,fda,"(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one",3
1,fda,(3-Chlorophenyl)[4-(7-chloroquinolin-4-yl)piperazin-1-yl]methanone,3
1,fda,"(8Xi,11beta,14xi,16beta)-21-Chloro-9-fluoro-11-hydroxy-16-methyl-3,20-dioxopregna-1,4-dien-17-yl propanoate",3
1,fda,(S)-(-)-BAY K 8644,3
1,fda,(S)-Tipifarnib,3
1,fda,[(Mesitylsulfonyl)amino]acetic acid,3
1,fda,ABACAVIR SULFATE,3
1,fda,Acetaminophen,3
1,fda,Acetazolamide,3
1,fda,Acetylcysteine,3
1,fda,Acyclovir,3
1,fda,Adapalene,3
1,fda,Adarotene,3
1,fda,Afuresertib,3
1,fda,Alaproclate,3
1,fda,Alectinib,3
1,fda,Alisertib,3
1,fda,Alitretinoin,3
1,fda,Allitinib,3
1,fda,Aloisine,3
1,fda,Alosetron,3
1,fda,Alpelisib,3
1,fda,Alprostadil,3
1,fda,Altrenogest,3
1,fda,Alvelestat,3
1,fda,Alvimopan (monohydrate),3
1,fda,Alvocidib,3
1,fda,Ambrisentan,3
1,fda,Ambroxol,3
1,fda,amcinonide,3
1,fda,Amethopterin,3
1,fda,Amidate,3
1,fda,Amiloride,3
1,fda,Aminogenistein,3
1,fda,Aminopurvalanol,3
1,fda,Amiodarone,3
1,fda,Amitriptyline,3
1,fda,Ammonium Glycyrrhizinate,3
1,fda,Ampalex,3
1,fda,Andarine,3
1,fda,Aniracetam,3
1,fda,ANISODAMINE HYDROBROMIDE,3
1,fda,Anisomycin,3
1,fda,Antimycin A,3
1,fda,apigenin,3
1,fda,"Apitolisib (gdc-0980, rg7422)",3
1,fda,Apocynin,3
1,fda,Arachidonyl Trifluoromethylketone,3
1,fda,Argatroban,3
1,fda,Armodafinil,3
1,fda,Artesunate,3
1,fda,Arundine,3
1,fda,Arylmorpholine analog 37,3
1,fda,Atorvastatin,3
1,fda,Auranofin,3
1,fda,Avagacestat (BMS-708163),3
1,fda,Avasimibe,3
1,fda,Avicin-D,3
1,fda,Avicin-G,3
1,fda,Avrainvillamide,3
1,fda,Azacitidine,3
1,fda,Azaperone,3
1,fda,Azathioprine,3
1,fda,Azithromycin,3
1,fda,Balaglitazone,3
1,fda,Balicatib,3
1,fda,Bardoxolone Methyl,3
1,fda,Batimastat,3
1,fda,Bavisant (dihydrochloride hydrate),3
1,fda,Bemegride,3
1,fda,Benoxinate,3
1,fda,Benzamil,3
1,fda,Benzbromarone,3
1,fda,Benzohydroxamate,3
1,fda,Benzydamine,3
1,fda,Betaxolol,3
1,fda,Bevirimat,3
1,fda,Bexarotene,3
1,fda,BG-STK33-59,3
1,fda,Bicalutamide,3
1,fda,Bifonazole,3
1,fda,Bis-Tyrphostin,3
1,fda,Bisacodyl,3
1,fda,Bisindolylmaleimide IX,3
1,fda,Bisoprolol,3
1,fda,Bongkrekic acid,3
1,fda,Bromhexine,3
1,fda,Buddleoflavonoloside,3
1,fda,Budesonide,3
1,fda,Bumetanide,3
1,fda,Buparlisib,3
1,fda,Bupropion,3
1,fda,Busulfan,3
1,fda,Cabozantinib,3
1,fda,Calcimycin,3
1,fda,Calcitriol,3
1,fda,Calmidazolium,3
1,fda,Canertinib,3
1,fda,Capsaicin,3
1,fda,Capsazepine,3
1,fda,Carbamazepine,3
1,fda,Carfilzomib (PR-171),3
1,fda,CARGLUMIC ACID,3
1,fda,Cediranib,3
1,fda,Celecoxib,3
1,fda,Chaetocin,3
1,fda,Chelerythrine,3
1,fda,Chelidonine,3
1,fda,Chenodeoxycholic Acid,3
1,fda,Chloroquine,3
1,fda,Chlorpheniramine,3
1,fda,Chlorthalidone,3
1,fda,CHROMOMYCIN-A3,3
1,fda,Cidoxepin,3
1,fda,Cilnidipine,3
1,fda,Cilomilast,3
1,fda,Cimetidine,3
1,fda,Cinnarizine,3
1,fda,Cisapride,3
1,fda,Cisatracurium Besylate,3
1,fda,Citalopram,3
1,fda,Cladribine,3
1,fda,CLIMBAZOLE,3
1,fda,Clindamycin,3
1,fda,Clofazimine,3
1,fda,Clomethiazole,3
1,fda,Clonidine,3
1,fda,Clotrimazole,3
1,fda,Clozapine,3
1,fda,Cobalt (Ii) Chloride,3
1,fda,Cobimetinib,3
1,fda,Coleoforsin,3
1,fda,Colforsin,3
1,fda,Conivaptan HCl,3
1,fda,Corvasal,3
1,fda,Coumarin,3
1,fda,cucurbitacin-i,3
1,fda,Cucurbitacin-I,3
1,fda,Cyanopindolol,3
1,fda,Cyclopamine,3
1,fda,Cyclophosphamide,3
1,fda,Cycloserine,3
1,fda,Cyclosporin A,3
1,fda,Cyclosporine,3
1,fda,Cymarin,3
1,fda,Cytisine,3
1,fda,"D,L Carbidopa",3
1,fda,Dabrafenib,3
1,fda,Dacarbazine,3
1,fda,Dacinostat,3
1,fda,Dacomitinib,3
1,fda,Dactolisib,3
1,fda,Dalcetrapib,3
1,fda,Daminozide,3
1,fda,Darinaparsin,3
1,fda,Dasatinib,3
1,fda,Daunorubicin,3
1,fda,Deferasirox,3
1,fda,Deforolimus,3
1,fda,Deoxycholic acid,3
1,fda,Desoxymetasone,3
1,fda,Devazepide,3
1,fda,Dexamethasone,3
1,fda,Dexamethasone Acetate,3
1,fda,Dexchlorpheniramine,3
1,fda,Dexibuprofen,3
1,fda,Dexniguldipine,3
1,fda,Diazepam,3
1,fda,Diazoxide,3
1,fda,Dibenzepin,3
1,fda,DICUMAROL,3
1,fda,Dienestrol,3
1,fda,Diethylstilbestrol,3
1,fda,Diflorasone Diacetate,3
1,fda,Diflunisal,3
1,fda,Digitoxin,3
1,fda,Digoxin,3
1,fda,Dihydrosamidin,3
1,fda,DIMINAZENE ACETURATE,3
1,fda,Dinaciclib,3
1,fda,Dinoprostone,3
1,fda,Dioxybenzone,3
1,fda,Diphenyleneiodonium,3
1,fda,Diphenylpyraline,3
1,fda,Disopyramide,3
1,fda,Dizocilpine,3
1,fda,Dmbi,3
1,fda,Dofequidar (fumarate),3
1,fda,Dolutegravir (GSK1349572),3
1,fda,Doramapimod,3
1,fda,Dorsomorphin,3
1,fda,Dovitinib,3
1,fda,Doxapram,3
1,fda,Doxorubicin,3
1,fda,Droperidol,3
1,fda,Dubinidine,3
1,fda,Econazole,3
1,fda,Edaravone,3
1,fda,Elesclomol,3
1,fda,Elliptecine,3
1,fda,Emapunil,3
1,fda,Emend,3
1,fda,Emetine,3
1,fda,EMF-sumo1-1,3
1,fda,Emtricitabine,3
1,fda,Endecaphyllin X,3
1,fda,Entecavir,3
1,fda,Entinostat,3
1,fda,Enzalutamide,3
1,fda,Epicatechin Gallate,3
1,fda,Epinephrine HCl,3
1,fda,Epirubicin HCl,3
1,fda,Erastin,3
1,fda,Ercalcitriol,3
1,fda,Erlotinib,3
1,fda,Erythromycin,3
1,fda,Erythromycin Ethylsuccinate,3
1,fda,Esculin,3
1,fda,Estradiol Cypionate,3
1,fda,Estramustine phosphate sodium,3
1,fda,Etodolac,3
1,fda,Etomoxir,3
1,fda,Etoricoxib,3
1,fda,Everolimus,3
1,fda,Evodiamine,3
1,fda,Fadrozole,3
1,fda,Falnidamol,3
1,fda,Fast Scarlet,3
1,fda,Fccp,3
1,fda,Fedratinib,3
1,fda,Fenofibrate,3
1,fda,Fenretinide,3
1,fda,Fenticonazole Nitrate,3
1,fda,Finasteride,3
1,fda,Floxuridine,3
1,fda,Fludarabine,3
1,fda,Flufenamic acid,3
1,fda,Flumazenil,3
1,fda,Flunisolide,3
1,fda,Fluoropyruvate,3
1,fda,Fluorouracil,3
1,fda,Fluoxetine,3
1,fda,Fluspirilene,3
1,fda,Flutamide,3
1,fda,Fluticasone Propionate,3
1,fda,Fomepizole,3
1,fda,Foretinib,3
1,fda,Formoterol,3
1,fda,"Forskolin, NKH477",3
1,fda,galantamine,3
1,fda,Gamolenic acid,3
1,fda,Ganaxolone,3
1,fda,Ganciclovir,3
1,fda,Gatifloxacin,3
1,fda,Gemfibrozil,3
1,fda,Gestrinone,3
1,fda,Gibberellin A3,3
1,fda,Ginsenoside RC,3
1,fda,Gliclazide,3
1,fda,Glipizide,3
1,fda,Glyburide,3
1,fda,Gossypol,3
1,fda,GRANISETRON HYDROCHLORIDE,3
1,fda,GSK J4,3
1,fda,GSK-J1,3
1,fda,GSK-J2,3
1,fda,Guanadrel,3
1,fda,Halofantrine,3
1,fda,Hemado,3
1,fda,Herniarin,3
1,fda,Hexylcaine,3
1,fda,Hispidin,3
1,fda,Hnha,3
1,fda,Homochlorcyclizine,3
1,fda,Hydroflumethiazide,3
1,fda,Hydroxyl,3
1,fda,Hydroxyprogesterone Caproate,3
1,fda,Hypericin,3
1,fda,I-BET151,3
1,fda,Ibrutinib (PCI-32765),3
1,fda,Ibutilide,3
1,fda,Idelalisib,3
1,fda,Ifenprodil,3
1,fda,Iguratimod,3
1,fda,Ilomastat,3
1,fda,Iloprost,3
1,fda,Imatinib,3
1,fda,Imiloxan,3
1,fda,Imipramine,3
1,fda,Indigo Red,3
1,fda,Ingenol Mebutate,3
1,fda,Iniparib,3
1,fda,Inolitazone (dihydrochloride),3
1,fda,INOSITOL,3
1,fda,Ipatasertib,3
1,fda,ipratropium,3
1,fda,Ipratropium,3
1,fda,Irinotecan,3
1,fda,Irsogladine,3
1,fda,Ischemin,3
1,fda,Isoconazole,3
1,fda,Isonicotinohydroxamic acid,3
1,fda,Isosorbide Mononitrate,3
1,fda,Isotretinoin,3
1,fda,Isradipine,3
1,fda,JNK-IN-2,3
1,fda,Josamycin,3
1,fda,Kenpaullone,3
1,fda,Kinetin Riboside,3
1,fda,L-Hyoscyamine,3
1,fda,LACOSAMIDE,3
1,fda,Lamivudine,3
1,fda,Lamotrigine,3
1,fda,Lanacordin,3
1,fda,Latanoprost,3
1,fda,Latrunculin B,3
1,fda,Leflunomide,3
1,fda,Lenalidomide,3
1,fda,Lersivirine,3
1,fda,Levetiracetam,3
1,fda,Levocetirizine,3
1,fda,Levonorgestrel,3
1,fda,Lexibulin,3
1,fda,Licochalcone A,3
1,fda,Linifanib,3
1,fda,Linsitinib,3
1,fda,Lintitript,3
1,fda,Lisinopril,3
1,fda,Lofepramine,3
1,fda,Lonafarnib,3
1,fda,Lonidamine,3
1,fda,Loperamide,3
1,fda,Luteolin,3
1,fda,Lypressin,3
1,fda,Macitentan,3
1,fda,Mafenide,3
1,fda,"Mapp, D-Erythro",3
1,fda,Maprotiline,3
1,fda,Maxacalcitol-D6,3
1,fda,Meclizine,3
1,fda,Meclofenamic acid,3
1,fda,Menadione,3
1,fda,Mepivacaine,3
1,fda,Meprylcaine,3
1,fda,Mercaptopurine,3
1,fda,Merimepodib,3
1,fda,Mesoridazine,3
1,fda,Metaxalone,3
1,fda,METERGOLINE,3
1,fda,Metformin,3
1,fda,Mexiletine,3
1,fda,Miconazole,3
1,fda,Midostaurin,3
1,fda,MILNACIPRAN HYDROCHLORIDE,3
1,fda,Minaprine,3
1,fda,Mocetinostat,3
1,fda,Morin,3
1,fda,Mosapride,3
1,fda,Moxifloxacin,3
1,fda,Moxonidine,3
1,fda,MW-STK33-100,3
1,fda,Mycophenolate Mofetil,3
1,fda,Mycophenolic acid,3
1,fda,"Myosin ATPase Activator, EMD57003",3
1,fda,"N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide",3
1,fda,"N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide",3
1,fda,N-(Carboxycarbonyl)-d-phenylalanine,3
1,fda,N-[(1-Ethylpyrrolidin-3-yl)methyl]-2-methoxy-5-sulfamoylbenzamide,3
1,fda,N-[(4-Fluoro-3-methylphenyl)sulfonyl]glycine,3
1,fda,"N-[2-Chloro-5-(trifluoromethyl)phenyl]-5-(pyridin-4-yl)-1,3,4-thiadiazol-2-amine",3
1,fda,Nadolol,3
1,fda,Nafadotride,3
1,fda,Nafcillin,3
1,fda,Nafronyl,3
