compound,a5491,a5492,ha1e2,ht29,mcf72,pc3,vcap1,vcap2
SMR000217164,0.5198,0.5197,0.46596,0.5458500000000001,0.43895,0.5699,0.52442,0.4848
Calmidazolium,0.5505333333333333,0.37976666666666664,0.47452500000000003,0.47546666666666665,0.36306666666666665,0.551225,0.5076,0.44863333333333333
Metronidazole,0.461725,0.4086666666666667,0.4351,0.5206500000000001,0.4051666666666667,0.4693,0.5234,0.4851666666666667
Dacinostat,0.44835,0.42915000000000003,0.3895,0.488875,0.46173333333333333,0.542175,0.49886,0.52215
Spironolactone,0.41469999999999996,0.39044999999999996,0.5137666666666667,0.458025,0.3701,0.6262666666666666,0.3906,0.38805
CHEMBL1698064,0.422725,0.44670000000000004,0.373025,0.47115,0.4149,0.47424999999999995,0.42808,0.3992
Doxepin,0.50835,0.4080666666666667,0.44694999999999996,0.41425,0.4374,0.52675,0.46995,0.404
GSK J4,0.493275,0.399575,0.445025,0.4774,0.43723333333333336,0.5346500000000001,0.54676,0.6176666666666667
CEP-32496,0.4404,0.38905,0.43965,0.46185000000000004,0.4373,0.56385,0.5312,0.48065
Fluorouracil,0.45766666666666667,0.46987999999999996,0.414925,0.45015000000000005,0.4868,0.5594333333333333,0.5823,0.38715
VRT752271,0.5359499999999999,0.401,0.44545,0.455075,0.45646666666666663,0.4952,0.49460000000000004,0.41763333333333336
NSC 663284,0.5221,0.5119,0.4158,0.5149,0.37793333333333334,0.5211666666666667,0.55116,0.4329
Triclosan,0.39865,0.36275,0.42972,0.5566333333333333,0.49,0.5275666666666666,0.4508,0.5259666666666667
BCPP000194,0.42583333333333334,0.39492,0.50675,0.46490000000000004,0.42855,0.5525249999999999,0.5810000000000001,0.47968
"Temsirolimus (CCI-779, NSC 683864)",0.47063333333333335,0.5800000000000001,0.5035000000000001,0.5426,0.4056666666666667,0.5689,0.5199,0.3925666666666667
Lanacordin,0.4642,0.5115999999999999,0.5087,0.443925,0.40954999999999997,0.474325,0.4112,0.42815000000000003
"3,6-Dimethyl-9-[6-(oxiran-2-yl)-6-oxohexyl]decahydropyrrolo[1,2-a][1,4,7,10]tetraazacyclododecine-1,4,7,10-tetrone",0.4072,0.3889666666666666,0.36775,0.43820000000000003,0.5134,0.52535,0.517225,0.44730000000000003
Apremilast (CC-10004),0.5146333333333333,0.43623333333333336,0.45153333333333334,0.6278333333333334,0.42835,0.48845,0.5492,0.42055
AVL-292,0.45489999999999997,0.4306,0.39555999999999997,0.5598,0.3801,0.42919999999999997,0.5624333333333333,0.43410000000000004
PCI-34051,0.4711666666666667,0.427025,0.41838,0.368475,0.5321333333333333,0.5023500000000001,0.488025,0.44580000000000003
UK 356618,0.4373666666666666,0.42733333333333334,0.5397,0.42336666666666667,0.4176,0.513525,0.45395,0.43338
Orlistat,0.5270333333333334,0.43496666666666667,0.43326,0.4993666666666667,0.37534999999999996,0.5966250000000001,0.60642,0.42123333333333335
Cercosporin,0.45286666666666664,0.4547,0.4433333333333333,0.44015000000000004,0.4217,0.4372333333333333,0.4901333333333333,0.5211333333333333
GSK 3BETA Inhibitor VIII,0.43210000000000004,0.39405999999999997,0.461725,0.4411333333333333,0.3379,0.43310000000000004,0.4902,0.3943333333333333
Clofarabine,0.43706666666666666,0.57025,0.45480000000000004,0.496225,0.3977,0.5355333333333333,0.5418000000000001,0.4763
Fludarabine,0.509625,0.442175,0.416125,0.47255,0.4427,0.5251333333333333,0.5519000000000001,0.41385
Digoxin,0.4905,0.44079999999999997,0.52325,0.50265,0.4157,0.40859999999999996,0.49472,0.44165
Cidoxepin,0.5709666666666666,0.4255333333333333,0.40535,0.505775,0.46863333333333335,0.47750000000000004,0.48544,0.52145
BMS-509744,0.44185,0.36915,0.44320000000000004,0.464375,0.49456666666666665,0.4756,0.5383,0.5211
Oxfendazole,0.45063333333333333,0.5213333333333333,0.445775,0.5003,0.4393666666666666,0.47565,0.48892,0.4576
UNC1215,0.4288666666666667,0.44433333333333336,0.48373333333333335,0.5970666666666667,0.49365000000000003,0.5654666666666667,0.506675,0.47365
BI-2536,0.46615,0.41648,0.5009,0.577675,0.5475666666666666,0.609775,0.61322,0.52006
CHEMBL2358826,0.432025,0.35614999999999997,0.43266666666666664,0.48365,0.41745,0.5162,0.5443,0.5419
Ziprasidone,0.42586666666666667,0.3835,0.42015,0.4185,0.3705,0.44803333333333334,0.423325,0.60455
Hydroflumethiazide,0.4228,0.42865,0.49924999999999997,0.42466666666666664,0.46295,0.49573333333333336,0.4256,0.4453666666666667
MLS000089581,0.41256666666666664,0.40945,0.5038,0.40105,0.38275000000000003,0.4364,0.51156,0.453725
AC1OAV9H,0.53485,0.429275,0.49155000000000004,0.42064999999999997,0.45563333333333333,0.44484999999999997,0.60724,0.5892333333333334
Taselisib,0.3910666666666667,0.47985,0.3819666666666667,0.5321333333333333,0.43945,0.5598,0.551475,0.45626666666666665
GSK429286A,0.48165,0.4263,0.47162,0.4887333333333333,0.5326,0.5574749999999999,0.52624,0.44802
ZK 164015,0.50085,0.37393333333333334,0.4171,0.47073333333333334,0.43446666666666667,0.460725,0.49512,0.45016666666666666
UNII-CVL1685GPH,0.3901,0.3912333333333333,0.4709333333333333,0.4548333333333333,0.47736666666666666,0.45863333333333334,0.49232,0.5761000000000001
6266-99-5,0.49217500000000003,0.5286333333333333,0.39239999999999997,0.4113,0.49345000000000006,0.5106666666666666,0.5827749999999999,0.36819999999999997
Zuclomiphene,0.5652666666666667,0.390075,0.512775,0.564125,0.5183333333333333,0.546275,0.66294,0.49876666666666664
Trovafloxacin mesylate,0.44095,0.36685,0.5277666666666667,0.49923333333333336,0.4097,0.4932333333333333,0.47655000000000003,0.47104999999999997
Cobimetinib,0.4617,0.40385000000000004,0.4331,0.496075,0.42713333333333336,0.507425,0.47958,0.40163333333333334
Aloisine,0.45215000000000005,0.394475,0.4536,0.4453666666666667,0.39513333333333334,0.5132333333333333,0.5180400000000001,0.3789666666666667
LY2801653,0.38493333333333335,0.5169,0.53205,0.47650000000000003,0.36206666666666665,0.5862,0.5053799999999999,0.3932
Obatoclax,0.4252333333333333,0.41413333333333335,0.43539999999999995,0.4177666666666667,0.5178,0.437,0.5252600000000001,0.43220000000000003
MLS001116157,0.42335,0.49565,0.377675,0.45716666666666667,0.3871,0.497275,0.4542333333333333,0.45604999999999996
Rilpivirine,0.4324,0.43533333333333335,0.48462500000000003,0.478,0.419,0.482525,0.5006333333333334,0.4116666666666667
Tyrphostin AG 879,0.38445,0.3994,0.48006,0.4652,0.41496666666666665,0.45125,0.43525,0.3906
Radezolid,0.37476666666666664,0.3589,0.37195,0.5016,0.36655,0.5067,0.41859999999999997,0.3867
Nimesulide,0.3678666666666667,0.3834,0.42517499999999997,0.5473333333333333,0.41005,0.5014000000000001,0.49113333333333337,0.3899
Bupropion,0.4226333333333333,0.3763,0.4522,0.49795,0.51225,0.5776,0.53738,0.4048
MG-132,0.45985,0.4089,0.5234,0.49717500000000003,0.5306,0.565475,0.63496,0.56895
Anacardic acid,0.41286666666666666,0.40124,0.49513333333333337,0.4833,0.4685,0.46699999999999997,0.4735,0.5902666666666667
NCGC00172397-01,0.4287666666666667,0.39366666666666666,0.5029333333333333,0.4304,0.36525,0.482,0.50948,0.46415
MLS001173269,0.5153,0.40607499999999996,0.4671,0.5041333333333333,0.40449999999999997,0.557525,0.49019999999999997,0.50495
Abexinostat,0.4147666666666667,0.37776666666666664,0.4445,0.447025,0.5246,0.516525,0.53716,0.45965
GDC-0980 (RG7422),0.4274,0.427425,0.491725,0.610225,0.498,0.5971,0.51835,0.45896666666666663
NCH-51,0.4958,0.5265500000000001,0.43710000000000004,0.475175,0.54655,0.547,0.482875,0.4721
TW 37,0.4523666666666667,0.429225,0.4157,0.35860000000000003,0.5263,0.449225,0.57826,0.45652499999999996
"6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate",0.3964,0.39403333333333335,0.4078,0.5257333333333334,0.3925,0.42264999999999997,0.4613,0.37283333333333335
Ornidazole,0.41200000000000003,0.56195,0.55172,0.5692333333333334,0.3831,0.4827666666666667,0.45532,0.43695
MLS001172197,0.5649,0.4614,0.46936,0.504525,0.37120000000000003,0.523075,0.5146200000000001,0.5003333333333333
Aminosalicylic acid,0.4024,0.390775,0.4897,0.48893333333333333,0.37855,0.40097499999999997,0.46106,0.46835000000000004
SDZ-201106,0.42262500000000003,0.4783,0.385975,0.5271333333333333,0.34925,0.48795,0.485175,0.45275
Apomorphine,0.4503,0.4003333333333333,0.52485,0.4594333333333333,0.3520333333333333,0.54815,0.51845,0.39954999999999996
Benzbromarone,0.4247,0.37305,0.4557,0.445875,0.4877666666666667,0.4593,0.5543333333333333,0.4484666666666667
Cladribine,0.502875,0.53886,0.47876,0.5229,0.5062,0.598825,0.55674,0.48312499999999997
Methandriol,0.4048,0.46545,0.3827,0.437975,0.37275,0.44475,0.4015666666666667,0.5353333333333333
Dipivefrin,0.418,0.35713333333333336,0.4516,0.5199,0.36460000000000004,0.4747,0.518,0.4206
UNC0638,0.50315,0.3906,0.48104,0.479925,0.4771666666666667,0.49420000000000003,0.58716,0.4704
sorafenib,0.387425,0.4080666666666667,0.477725,0.447625,0.4434666666666667,0.5841,0.523325,0.45944999999999997
Kolestevan,0.5551,0.41363333333333335,0.35605,0.4554,0.4086,0.573,0.52784,0.4046
BRD-K01621458,0.4083,0.427825,0.47573333333333334,0.47885,0.4406666666666667,0.522325,0.535525,0.42185
SCHEMBL16065773,0.44,0.43274999999999997,0.4739,0.4916333333333333,0.462,0.558925,0.5007,0.45125000000000004
COT Inhibitor-2,0.49005,0.44561999999999996,0.543775,0.5147,0.5127,0.5222,0.54346,0.4946
Ketanserin,0.3809,0.42485,0.4906,0.45594999999999997,0.3823666666666667,0.4877,0.459125,0.4666
BRD-A01645196,0.4284,0.3761,0.48477499999999996,0.5099333333333333,0.4152,0.481775,0.44942,0.4316
Chloroxine,0.44955,0.43920000000000003,0.4372,0.453275,0.42613333333333336,0.487575,0.46606000000000003,0.42269999999999996
Arylmorpholine analog 37,0.42305000000000004,0.42669999999999997,0.41985,0.4808,0.4358,0.4475,0.4941,0.42415
Fingolimod (FTY720) HCl,0.5013,0.37839999999999996,0.35450000000000004,0.443625,0.44166666666666665,0.4961,0.6690333333333334,0.43703333333333333
ZINC01792951,0.4435,0.4101333333333333,0.48539999999999994,0.38756666666666667,0.4934,0.4154333333333333,0.59345,0.3954
Beta-Narcotine,0.39605,0.3738666666666667,0.4255,0.49166666666666664,0.51685,0.423,0.49942,0.47235000000000005
127408-30-4,0.4506,0.4399,0.4289,0.47903333333333337,0.4633,0.52605,0.557525,0.5380666666666667
BRD-A28746609,0.4277666666666667,0.4986,0.47786666666666666,0.444875,0.5123500000000001,0.5114,0.50732,0.4354
Bromhexine,0.3792,0.4006,0.42536666666666667,0.44079999999999997,0.35309999999999997,0.5,0.52905,0.4858
Thiocolchicoside,0.3626,0.4709,0.469625,0.39403333333333335,0.53605,0.4429666666666667,0.5538000000000001,0.46950000000000003
Megestrol Acetate,0.4383,0.3616,0.4612,0.40776666666666667,0.43389999999999995,0.5130750000000001,0.53648,0.4855
Sotrastaurin,0.5842,0.40123333333333333,0.514,0.421425,0.4016,0.483675,0.5498333333333333,0.45595
Ouabain,0.432975,0.466375,0.49624999999999997,0.47136666666666666,0.3588,0.407425,0.47966,0.42010000000000003
GSK-J2,0.4022,0.4004333333333333,0.45288,0.422325,0.53285,0.5519000000000001,0.50466,0.44845
Ivacaftor (VX-770),0.3797333333333333,0.45193333333333335,0.44584,0.5187999999999999,0.4345333333333333,0.6092333333333333,0.5787,0.4048
BDBM50127227,0.4128,0.4563,0.48236,0.5051,0.4431333333333333,0.50615,0.5288,0.4979
CID755673,0.3993333333333333,0.40573333333333333,0.4462,0.424,0.4117,0.436025,0.46835,0.41359999999999997
Medrysone,0.392025,0.37365,0.4898,0.430575,0.39085000000000003,0.480125,0.52176,0.45056666666666667
Pramipexole,0.37345,0.3899,0.365,0.4932333333333333,0.50815,0.7023,0.607325,0.49796666666666667
Paricalcitol,0.3902,0.41746666666666665,0.5357000000000001,0.5778,0.3999,0.523475,0.5039,0.463325
CLIMBAZOLE,0.4533,0.3317,0.4528,0.5206,0.40575,0.5384666666666666,0.4166666666666667,0.47514999999999996
CHEMBL566899,0.46003333333333335,0.3735,0.41285,0.4548,0.37195,0.5389,0.420825,0.3257
CHEMBL1374544,0.47846666666666665,0.4135333333333333,0.38856666666666667,0.45713333333333334,0.40313333333333334,0.471325,0.49679999999999996,0.44734999999999997
N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide,0.4588,0.5769500000000001,0.43622,0.4509,0.4135666666666667,0.5018333333333334,0.6184000000000001,0.43805000000000005
SSR 69071,0.4816666666666667,0.5395333333333333,0.41616000000000003,0.4499,0.3794666666666667,0.489475,0.40463333333333334,0.480275
OM137,0.36716666666666664,0.4406,0.44635,0.36419999999999997,0.36719999999999997,0.5356000000000001,0.5234,0.40425
SA-1938820,0.42666666666666664,0.3903,0.44145,0.49635,0.46,0.4508,0.41933333333333334,0.4669
DIMINAZENE ACETURATE,0.38315,0.4577,0.47845000000000004,0.4827,0.4535,0.60955,0.49660000000000004,0.5162
Warfarin,0.39695,0.48945,0.42112499999999997,0.4869,0.5522,0.5792999999999999,0.43958,0.53925
Niguldipine,0.5489999999999999,0.3325,0.4934,0.5469999999999999,0.379,0.44765,0.58364,0.43989999999999996
Mubritinib (TAK 165),0.3801,0.43856666666666666,0.46082500000000004,0.6129666666666667,0.3771333333333333,0.5448666666666666,0.5388,0.33804999999999996
Securinine,0.4356333333333333,0.4034333333333333,0.4215333333333333,0.4155,0.45330000000000004,0.443625,0.48802500000000004,0.44745
Nateglinide,0.378675,0.4003,0.49810000000000004,0.488,0.4915,0.516625,0.4955333333333333,0.4743
CHEMBL277800,0.500875,0.5421,0.46352499999999996,0.44,0.35585,0.5495,0.5241,0.38656666666666667
Adapalene,0.4252,0.4623666666666667,0.4791,0.5192,0.44416666666666665,0.48633333333333334,0.49279999999999996,0.35650000000000004
STK661558,0.35775,0.38485,0.41307499999999997,0.54735,0.41264999999999996,0.53585,0.503375,0.46255
Firategrast,0.4555,0.43110000000000004,0.41150000000000003,0.5063,0.41874999999999996,0.4835333333333333,0.44403333333333334,0.4075
MW-SHH-61,0.41495,0.371875,0.48063333333333336,0.5248666666666666,0.45330000000000004,0.472425,0.4942,0.4404
Ciglitazone,0.34626666666666667,0.38895,0.3882,0.5799,0.41026666666666667,0.499875,0.46255,0.34755
SR-2640,0.41133333333333333,0.4285,0.49555,0.4159333333333333,0.43155,0.48107500000000003,0.46472,0.40393333333333337
Ixabepilone,0.4255,0.54395,0.48743333333333333,0.4889,0.32955,0.4403,0.50354,0.4144
"9-[3-(3,5-Dimethylpiperazin-1-yl)propyl]-9H-carbazole",0.5809,0.38245,0.4278,0.49019999999999997,0.421,0.4879,0.48767499999999997,0.39816666666666667
Moxonidine,0.38034999999999997,0.41706666666666664,0.52555,0.4697,0.40025,0.53275,0.53922,0.4671666666666667
ChEBI91594,0.40126666666666666,0.42706666666666665,0.43096666666666666,0.41363333333333335,0.44025000000000003,0.6475,0.44818,0.46512
RVX-208,0.33735,0.39045,0.4353,0.44476666666666664,0.56355,0.6505,0.5575,0.4287333333333333
SCHEMBL16892136,0.36265,0.44709999999999994,0.49407500000000004,0.41113333333333335,0.45453333333333334,0.49685,0.513,0.46066666666666667
UNII-BXU45ZH6LI,0.4273,0.4338666666666666,0.44868,0.45625,0.41463333333333335,0.55555,0.55912,0.5640499999999999
cortisone-acetate,0.365075,0.51365,0.4548333333333333,0.42633333333333334,0.48115,0.445975,0.43438,0.37155
ST-4062971,0.43010000000000004,0.47457499999999997,0.4205,0.4151,0.4320333333333333,0.4808,0.4456666666666667,0.4333666666666667
SCHEMBL16980377,0.378,0.43168,0.46003333333333335,0.4087,0.5045499999999999,0.497675,0.49874,0.45843333333333336
Cobicistat (GS-9350),0.51415,0.4486,0.4508,0.5107,0.37265000000000004,0.5044,0.45178,0.45135000000000003
"ICI 182,780",0.432,0.433,0.415975,0.4700333333333333,0.35805,0.50975,0.43526,0.46855
Mometasone Furoate,0.57135,0.43584999999999996,0.4097,0.42573333333333335,0.38555,0.4635,0.49205,0.37060000000000004
Dolastatin 10,0.42414999999999997,0.34509999999999996,0.40563333333333335,0.4657,0.41505000000000003,0.4845,0.5096333333333334,0.44675
MLS002703102,0.49860000000000004,0.4492,0.40205,0.38203333333333334,0.43984999999999996,0.43043333333333333,0.5621,0.4465
(Z) Fluvoxamine,0.45640000000000003,0.42373333333333335,0.46336,0.4795,0.6015,0.59415,0.49924,0.6152
Dipyridamole,0.3933666666666667,0.42185,0.38375000000000004,0.36829999999999996,0.3587,0.5878666666666666,0.3949,0.5213
Phenethylisothiocyanate,0.3952,0.454325,0.524025,0.4457,0.34013333333333334,0.42933333333333334,0.5086200000000001,0.5069
Febuxostat,0.35773333333333335,0.35114999999999996,0.3927333333333333,0.36565000000000003,0.39039999999999997,0.5720500000000001,0.499675,0.38939999999999997
5-Nitroso-8-cinnolinol,0.5044,0.42573333333333335,0.46224000000000004,0.45982500000000004,0.4582,0.5253,0.612675,0.4888
Puromycin,0.4281666666666667,0.4326333333333333,0.40515,0.5191,0.49113333333333337,0.460225,0.5127,0.5975
HG6-64-1,0.45415000000000005,0.3796333333333333,0.40505,0.4148,0.5144500000000001,0.39432500000000004,0.55932,0.48525
SCHEMBL15422533,0.4213,0.455275,0.42064999999999997,0.41309999999999997,0.45725,0.473625,0.4366,0.51795
Cabazitaxel,0.42925,0.54225,0.44376666666666664,0.42706666666666665,0.5570999999999999,0.5479,0.44536000000000003,0.4113
BGT-226,0.4508,0.4118,0.47256,0.5,0.4369,0.5177,0.49526,0.5727666666666666
Thioguanine,0.48834999999999995,0.5366,0.415325,0.3941,0.42873333333333336,0.404775,0.573375,0.4616
apicidin,0.402,0.40195000000000003,0.54015,0.44995,0.3513,0.47906666666666664,0.5119666666666667,0.48824999999999996
Oprozomib (ONX 0912),0.43793333333333334,0.36993333333333334,0.5222,0.5431333333333334,0.44383333333333336,0.465,0.436275,0.5958
CGP-12177,0.3607,0.38380000000000003,0.46262499999999995,0.4734333333333333,0.45955,0.5561666666666667,0.48612,0.41556666666666664
QL-XI-92,0.35155000000000003,0.401275,0.37560000000000004,0.35519999999999996,0.4076,0.51195,0.46695,0.49370000000000003
Omacetaxine Mepesuccinate,0.4033,0.4205,0.4511,0.3826333333333333,0.3908333333333333,0.44620000000000004,0.42814,0.40582
ST072947,0.32955,0.355225,0.45642,0.47395,0.43365,0.46465,0.5085,0.46416666666666667
BRD-A08662020,0.40864999999999996,0.35356666666666664,0.5719,0.44965,0.5164,0.6612,0.50705,0.47304999999999997
salsoline,0.43083333333333335,0.36525,0.33615,0.43279999999999996,0.44093333333333334,0.5059,0.54535,0.41785
MLS003129913,0.40565,0.3645,0.54245,0.5387,0.4595,0.4383,0.52026,0.504
